D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
528070309,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070310,1,1,1,3,1,10,5,8,8,10,5,10,1,1,1,1,10,1,3
528070311,1,1,1,1,1,10,5,10,-5,10,7,8,1,1,1,1,8,1,1
528070312,2,1,1,1,1,10,-1,5,10,10,1,3,1,1,1,1,6,1,3
528070313,1,1,1,1,1,10,1,5,5,10,1,7,1,1,1,1,3,1,1
528070314,1,1,1,1,1,10,6,7,7,10,5,6,1,1,1,1,10,1,5
528070315,1,3,1,2,1,10,7,10,10,10,-1,10,1,1,1,1,8,1,3
528070316,1,1,1,1,1,10,10,10,10,10,1,10,10,1,1,1,10,1,1
528070317,1,1,1,1,1,10,7,8,8,10,10,10,1,1,1,1,4,1,1
528070318,1,2,1,1,1,10,6,10,8,10,7,10,1,2,3,1,10,1,3
528070319,1,1,1,2,1,10,8,10,10,10,6,10,1,1,1,1,6,1,6
528070320,1,2,1,3,1,10,7,5,5,10,7,9,1,1,1,1,8,1,2
528070321,1,1,1,1,1,8,5,8,8,8,1,9,1,1,1,1,-1,1,1
528070322,1,4,1,1,1,10,4,7,8,10,5,8,1,1,1,1,4,1,6
528070323,2,2,2,2,2,10,7,10,10,9,5,5,1,5,2,1,5,2,2
528070324,1,3,1,4,1,10,5,8,10,10,10,10,1,3,1,1,10,1,1
528070325,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070326,5,3,1,10,5,10,10,10,10,10,10,10,2,2,4,2,10,2,10
528070327,1,1,1,1,-1,8,1,10,10,10,-2,10,1,1,1,1,-2,-1,-2
528070328,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070329,1,1,1,1,1,10,7,9,9,10,9,10,1,4,1,1,9,1,4
528070330,1,1,1,1,1,10,6,8,8,8,5,7,1,1,1,1,7,1,5
528070331,1,3,1,3,1,9,6,7,5,8,2,9,1,1,1,1,7,1,1
528070332,1,1,1,1,1,10,7,7,7,10,3,7,1,1,3,1,6,3,2
528070333,1,1,1,1,1,5,5,5,5,5,5,5,1,1,1,1,5,1,5
528070334,1,1,1,1,2,8,6,6,8,8,2,8,1,1,1,1,4,2,2
528070335,1,1,1,2,1,2,2,8,8,8,6,8,1,1,1,1,6,1,1
528070336,1,1,1,1,1,4,1,1,4,2,1,1,1,1,1,1,2,1,4
528070337,1,4,1,3,1,10,10,10,10,10,7,10,1,1,1,1,10,1,1
528070338,1,1,1,1,1,10,9,9,9,10,-1,8,1,1,2,1,7,1,1
528070339,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070340,1,3,1,1,1,10,1,6,6,10,5,5,1,1,1,1,9,1,5
528070341,3,6,1,1,1,10,10,10,10,10,6,10,1,5,4,1,10,2,7
528070342,2,2,2,2,2,9,9,9,9,9,6,8,2,4,2,2,6,2,3
528070343,1,1,1,1,1,10,5,5,10,10,5,5,1,1,5,1,10,5,3
528070344,1,7,6,6,2,10,10,10,10,10,5,10,1,5,5,1,10,1,5
528070345,1,2,1,2,1,10,6,9,8,9,5,8,1,2,1,1,8,1,2
528070346,2,2,1,3,1,10,10,10,10,10,8,8,2,2,6,4,9,6,2
528070347,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070348,1,1,1,1,-1,10,10,10,10,10,10,10,1,1,1,1,10,1,1
528070349,1,1,1,1,1,5,5,3,6,7,3,7,1,1,1,2,7,2,10
528070350,1,1,1,1,1,10,-1,3,5,3,3,3,1,1,1,1,3,1,1
528070351,1,6,3,2,2,10,6,9,10,10,7,7,2,1,5,2,7,-1,4
528070352,1,-1,1,1,1,10,5,5,10,10,5,5,1,1,1,1,10,1,5
528070353,2,4,1,3,1,9,2,5,8,8,1,6,1,2,4,1,8,4,6
528070354,1,1,1,1,1,10,9,9,10,10,9,9,1,4,2,1,9,1,3
528070355,1,5,3,1,1,10,1,8,10,10,7,8,1,3,4,1,3,1,1
528070356,1,1,1,1,1,10,8,9,9,9,3,9,1,2,2,1,6,2,1
528070357,3,5,1,4,3,10,8,8,9,10,2,8,1,1,1,1,10,3,2
528070358,2,2,1,1,1,10,10,7,7,8,8,8,1,1,5,1,8,2,9
528070359,1,1,1,1,1,10,5,5,5,10,5,5,1,2,1,1,5,1,1
528070360,1,1,1,1,1,10,6,3,4,9,8,5,1,2,3,2,3,3,5
528070361,1,1,1,1,1,5,5,4,4,5,5,6,5,5,5,1,6,1,5
528070362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
528070363,2,2,2,8,1,6,6,6,6,9,1,5,1,1,2,1,2,1,1
528070364,1,1,1,1,1,10,7,7,8,8,8,8,1,1,1,3,-1,2,2
528070365,1,1,1,5,1,10,10,10,10,10,1,5,1,1,1,1,5,1,1
528070366,1,1,1,1,1,1,1,1,7,10,1,6,1,6,1,1,-1,1,10
528070367,2,2,1,2,2,10,10,10,10,10,1,5,1,1,1,1,5,1,1
528070368,1,4,1,2,1,10,5,10,10,8,8,8,1,1,2,1,7,1,5
528070369,1,1,1,1,1,10,5,7,7,8,4,7,1,1,1,1,10,1,5
528070370,1,1,1,1,1,10,6,7,5,10,5,10,1,5,2,1,5,1,5
528070371,1,3,1,3,1,-1,-1,1,1,4,1,1,1,4,1,1,4,2,2
528070372,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070373,1,1,1,7,1,1,4,1,4,9,2,1,4,4,5,1,8,3,1
528070374,1,1,1,1,1,10,5,9,8,10,-1,10,1,1,1,1,-1,1,1
528070375,1,1,1,1,1,10,10,10,10,10,-1,10,1,1,1,1,10,1,1
528070376,2,2,2,2,2,8,2,4,5,9,8,6,3,3,3,2,2,2,2
528070377,1,1,1,1,1,10,7,10,10,10,10,10,1,1,1,1,10,1,1
528070378,1,1,1,1,1,10,5,5,5,5,1,5,1,3,1,1,5,1,1
528070379,1,3,2,2,1,10,4,8,8,10,2,5,2,2,4,1,10,3,1
528070380,5,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
528070381,1,2,1,1,1,10,10,8,7,10,9,10,1,1,3,1,10,1,7
528070382,1,3,1,2,1,10,10,5,10,10,5,5,1,1,1,1,10,2,2
528070383,3,2,1,2,1,10,6,7,8,7,1,7,1,3,1,1,7,1,2
528070384,1,1,1,1,1,7,5,5,7,7,4,8,1,1,1,1,3,1,1
528070385,1,3,1,5,1,10,2,10,10,10,10,10,1,1,1,-1,8,1,4
528070386,1,1,1,1,1,10,1,9,9,8,7,10,1,1,1,1,1,1,7
528070387,10,1,1,1,1,10,6,10,10,10,8,10,1,1,1,1,8,1,1
528070388,1,1,1,5,1,8,5,3,4,5,7,5,1,2,1,1,-1,1,5
528070389,1,2,1,1,1,10,6,6,8,10,7,8,1,1,1,1,9,1,4
528070390,1,4,3,2,2,10,5,9,9,10,8,9,2,2,3,2,8,3,1
528070391,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
528070392,1,10,2,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,1
528070393,1,1,1,1,1,10,10,10,10,10,-1,-1,1,1,1,1,10,1,1
528070394,2,5,2,2,2,10,1,2,3,10,10,10,3,2,5,1,10,5,5
528070395,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,10
528070396,3,2,2,3,2,10,5,9,10,10,9,9,2,1,4,2,10,1,1
528070397,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-1,8,1,1,5,-1,5,-5,-5
528070398,2,5,2,4,2,10,5,9,9,9,5,9,2,2,1,1,5,2,1
528070399,2,5,2,2,2,9,7,7,7,7,2,7,1,5,1,1,6,4,6
528070400,1,1,1,1,1,10,4,9,10,10,9,8,1,1,1,1,9,1,2
528070401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070402,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070403,1,1,1,1,1,6,4,6,6,7,1,3,1,1,1,1,4,1,6
528070404,1,1,1,1,1,1,1,1,6,-2,5,-1,1,-2,1,1,1,1,1
528070405,1,1,1,1,1,10,-1,8,8,10,5,7,1,1,1,1,-1,1,5
528070406,2,1,1,7,2,5,5,8,8,10,5,7,1,1,1,1,7,2,9
528070407,1,1,1,1,1,10,5,10,10,10,5,5,1,1,1,1,7,5,1
528070408,1,5,1,1,1,10,10,10,10,10,-1,-1,1,1,1,1,10,1,1
528070409,1,7,2,8,5,10,8,9,6,10,2,8,1,4,3,1,10,3,7
528070410,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1
528070411,2,2,1,2,1,10,7,9,10,10,8,10,1,1,1,1,10,1,5
528070412,1,2,2,2,1,10,7,9,10,10,8,8,1,1,2,1,10,1,1
528070413,1,2,1,1,1,10,10,10,10,10,10,10,1,1,1,1,9,1,6
528070414,1,2,2,2,1,10,6,7,7,10,6,8,1,1,1,1,7,9,2
528070415,1,4,1,1,1,10,10,9,9,9,2,8,1,1,1,1,6,2,1
528070416,1,1,-1,1,1,1,1,1,1,6,5,8,1,1,1,1,5,1,1
528070417,1,2,1,5,1,10,10,10,10,10,-1,10,1,5,1,1,10,1,9
528070418,1,1,1,1,1,10,5,10,10,10,5,10,1,3,3,3,7,1,1
528070419,1,1,1,1,1,10,10,10,10,10,3,7,1,2,1,1,10,1,1
528070420,10,3,1,3,1,10,6,7,6,10,1,10,1,3,1,1,9,1,4
528070421,2,2,2,2,2,-1,-1,-1,6,9,3,6,3,6,3,1,6,3,1
528070422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
528070423,2,1,1,2,1,10,8,9,10,10,8,10,1,1,1,1,6,1,1
528070424,1,1,1,1,1,6,7,4,5,10,1,5,1,1,3,1,4,4,9
528070425,1,3,1,3,1,10,8,10,10,10,1,7,1,1,4,1,10,4,3
528070426,1,1,1,1,1,10,7,7,10,10,10,10,1,1,1,1,-1,1,3
528070427,1,1,1,1,1,10,5,5,5,10,8,8,1,1,1,1,8,1,1
528070428,1,2,1,2,1,10,8,9,9,10,10,10,1,3,3,1,8,1,7
528070429,1,1,1,2,2,10,10,10,10,10,5,9,1,1,1,1,10,1,1
528070430,2,2,2,2,2,5,5,8,8,8,5,8,1,2,2,1,8,2,7
528070431,1,5,1,1,1,10,7,7,7,9,4,7,1,1,1,1,10,1,6
528070432,1,1,1,1,1,10,10,10,10,10,8,10,2,3,5,1,10,3,3
528070433,1,3,1,3,1,10,10,10,10,10,4,10,1,1,1,1,10,1,5
528070434,1,3,1,6,4,10,9,9,9,10,9,8,2,6,3,1,8,1,9
528070435,1,1,1,1,1,10,10,10,10,10,1,6,1,1,1,1,10,1,1
528070436,1,2,1,1,1,10,6,10,10,10,1,7,1,1,1,1,10,1,1
528070437,4,7,6,6,6,6,6,6,5,6,7,6,7,7,6,-1,-2,-1,7
528070438,1,1,1,5,1,10,7,10,8,10,3,7,1,2,2,1,10,1,3
528070439,1,5,1,5,1,10,5,10,10,10,10,10,1,1,1,1,5,1,1
528070440,1,3,1,1,1,10,10,5,10,10,5,5,1,5,5,1,10,1,5
528070441,1,1,1,1,1,10,5,10,10,10,7,10,1,1,1,1,10,1,8
528070442,1,2,1,1,1,10,7,7,7,7,5,7,1,1,1,1,5,1,5
528070443,1,1,1,1,1,10,1,5,5,10,5,10,1,1,1,1,4,1,10
528070444,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,3
528070445,1,1,1,1,1,7,6,8,8,9,4,9,1,1,2,1,5,3,7
528070446,1,1,1,1,1,10,10,10,10,10,10,10,1,4,1,1,4,1,1
528070447,2,2,1,3,1,6,5,7,7,9,4,7,1,2,1,1,6,1,2
528070448,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1
528070449,1,1,1,1,1,10,4,9,9,9,8,10,1,1,1,1,6,1,1
528070450,1,1,1,1,1,10,-1,6,6,6,1,10,1,1,1,1,-1,1,1
528070451,1,1,1,3,1,10,7,10,10,10,1,8,1,1,1,1,10,1,3
528070452,1,2,1,2,1,10,7,6,10,10,10,7,1,1,1,1,5,2,3
528070453,1,1,1,1,1,10,2,9,10,10,5,9,1,5,1,1,10,1,5
528070454,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1
528070455,2,3,2,3,3,8,4,7,9,7,8,7,2,3,3,1,7,2,4
528070456,1,1,1,1,1,10,7,10,10,10,10,10,1,1,1,1,10,1,1
528070457,2,1,1,1,1,10,5,5,5,8,7,9,1,1,1,1,4,1,1
528070458,1,1,1,1,1,10,6,10,10,10,5,5,1,1,1,1,10,1,3
528070459,1,1,1,1,1,10,1,10,10,10,5,10,1,1,1,1,10,1,1
528070460,1,1,1,1,1,9,1,6,5,8,2,6,1,1,1,1,1,1,2
528070461,1,5,3,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,1
528070462,-1,10,1,1,1,10,10,10,10,10,-1,-1,1,1,1,1,10,1,1
528070463,1,1,1,1,1,10,8,8,8,8,-1,8,1,1,1,1,5,1,1
528070464,1,1,2,5,2,8,10,3,6,4,2,3,2,8,7,1,3,1,9
528070465,1,1,1,1,1,10,5,10,10,10,10,10,1,1,1,1,5,1,1
528070466,1,1,1,1,1,7,1,6,6,6,1,6,1,1,1,1,3,1,5
528070467,1,1,1,2,1,10,7,5,5,5,1,4,1,2,2,1,9,1,2
528070468,1,1,1,1,1,10,10,10,10,10,5,10,1,1,1,1,6,3,5
528070469,1,7,1,1,1,10,5,10,10,10,10,10,1,2,1,1,10,1,-1
528070470,1,1,1,1,1,10,3,10,10,10,6,8,1,2,2,1,8,2,1
528070471,1,3,1,1,1,10,5,10,10,10,5,8,2,2,2,1,9,2,2
528070472,1,1,1,1,1,10,6,7,6,10,5,7,4,4,4,1,10,1,5
528070473,1,3,1,1,1,10,3,9,10,10,5,8,1,1,1,1,10,1,3
528070474,1,1,1,1,1,9,6,9,8,8,6,9,2,2,2,2,6,2,6
528070475,1,1,1,1,1,10,10,8,10,10,1,10,1,1,1,1,8,1,9
528070476,1,2,2,7,1,10,8,8,7,10,6,7,2,2,3,1,9,1,2
528070477,5,5,4,6,4,10,6,8,5,5,6,7,1,1,1,1,10,1,5
528070478,2,2,2,2,2,10,-1,10,10,10,10,8,1,2,2,1,10,1,2
528070479,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,5,1,1
528070480,1,1,1,1,1,10,7,10,8,10,5,10,1,1,1,1,5,1,1
528070481,1,1,1,1,4,10,10,10,10,10,6,10,1,1,1,1,8,1,10
528070482,1,2,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,1
528070483,1,1,1,1,1,10,7,10,10,10,10,10,1,1,1,1,10,1,1
528070484,1,1,1,-1,1,10,1,10,10,10,-1,10,1,1,1,1,10,1,1
528070485,2,2,1,2,1,5,1,2,3,7,3,7,1,1,1,1,1,1,1
528070486,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070487,1,1,1,5,1,10,5,8,8,8,2,8,1,1,1,1,8,1,9
528070488,2,3,2,2,2,10,10,10,10,10,1,5,2,1,5,1,10,2,1
528070489,2,1,1,3,1,10,10,10,10,10,10,10,2,5,1,1,10,1,5
528070490,6,6,3,3,-1,-1,1,-1,8,5,-1,6,1,6,2,-1,-1,6,6
528070491,1,4,1,1,1,10,7,9,10,10,9,9,1,5,5,1,10,1,5
528070492,1,4,1,1,1,10,5,10,10,10,8,10,1,1,1,1,1,1,5
528070493,1,1,1,1,1,5,1,3,4,1,1,7,1,1,1,1,1,1,7
528070494,1,1,1,1,1,5,5,5,5,6,-1,8,1,1,2,1,4,1,2
528070495,1,1,1,1,1,10,-1,7,5,9,-1,7,1,2,2,1,5,1,1
528070496,3,2,1,1,2,7,6,7,7,9,6,8,1,1,2,2,7,5,1
528070497,2,3,1,1,1,10,1,7,5,10,3,7,1,1,2,1,10,1,1
528070498,1,1,1,1,1,10,4,8,8,10,-1,10,1,1,1,1,6,1,-1
528070499,2,2,1,3,1,10,-1,6,-1,10,-1,7,1,1,1,2,9,-1,5
528070500,1,1,1,1,1,10,10,10,10,10,7,7,1,1,1,1,10,6,6
528070501,3,3,2,2,2,10,3,6,8,9,6,8,1,1,2,1,6,2,2
528070502,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,1
528070503,1,1,1,1,1,10,5,10,10,10,-1,-1,1,-1,-1,1,10,-1,-1
528070504,1,2,1,1,1,10,2,9,9,9,1,6,1,1,1,1,10,1,5
528070505,1,1,1,1,1,9,9,9,7,10,6,10,1,3,1,1,1,1,9
528070506,1,1,1,1,1,10,7,10,10,10,10,10,1,1,1,1,10,1,1
528070507,1,1,1,1,1,10,-1,10,10,10,-1,10,1,1,1,1,-1,1,5
528070508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,1,-1,-1
528070509,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070510,1,1,1,1,1,10,4,7,6,9,4,7,1,1,1,1,4,1,4
528070511,2,2,1,2,1,10,10,10,10,10,10,10,1,4,3,1,10,1,5
528070512,1,1,1,1,1,10,10,10,10,10,-1,10,1,1,1,1,10,1,1
528070513,1,1,1,1,1,10,10,10,10,10,5,10,1,1,1,1,10,1,5
528070514,2,2,2,2,2,10,5,9,10,10,8,9,1,1,1,2,10,2,1
528070515,2,4,2,2,1,10,6,7,8,10,5,7,1,2,2,1,10,3,5
528070516,1,1,1,1,2,5,6,7,8,10,8,8,1,1,5,1,7,1,8
528070517,1,1,1,1,1,10,7,10,10,10,-1,10,1,1,1,1,10,6,6
528070518,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070519,1,1,1,1,1,10,10,10,10,10,10,7,1,1,1,1,10,1,5
528070520,1,1,1,1,1,10,5,10,10,10,6,7,1,1,1,1,10,1,1
528070521,5,4,6,4,6,4,6,5,5,5,5,4,6,4,6,4,6,4,5
528070522,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070523,8,8,5,7,5,8,4,10,10,10,6,6,1,4,6,1,10,6,8
528070524,1,1,1,1,1,3,3,3,7,8,1,5,1,1,1,1,10,1,8
528070525,1,1,1,1,1,9,1,2,4,4,4,4,1,1,1,1,1,1,2
528070526,1,1,1,1,1,10,9,10,10,10,7,10,1,1,1,1,10,1,6
528070527,1,1,1,1,1,10,8,10,10,10,8,10,3,3,1,4,10,4,1
528070528,1,2,1,2,1,9,7,9,7,9,1,8,1,2,1,1,6,1,2
528070529,1,1,1,1,1,-1,-1,-1,6,6,7,7,1,1,1,1,5,1,-1
528070530,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070531,1,1,1,1,1,10,6,10,10,10,5,10,1,5,1,1,5,1,5
528070532,1,1,1,1,1,8,8,6,6,7,1,10,1,1,1,1,10,1,5
528070533,1,1,1,1,1,10,6,8,8,9,8,9,1,1,1,1,9,1,2
528070534,1,1,1,1,1,10,10,10,1,5,5,5,1,5,1,1,5,1,2
528070535,1,3,1,1,1,10,8,10,8,10,6,10,1,1,1,1,10,1,1
528070536,1,1,1,1,1,10,1,10,10,10,6,8,1,1,3,1,10,3,-1
528070537,1,1,1,1,1,10,5,9,9,9,6,10,1,1,1,1,9,1,1
528070538,1,1,1,1,1,10,10,10,10,10,10,10,3,3,1,1,10,1,10
528070539,2,4,2,2,2,9,-1,8,8,8,4,7,2,3,2,2,8,2,1
528070540,1,1,1,1,1,10,10,10,10,10,9,10,1,1,1,1,10,1,1
528070541,1,1,1,1,1,10,5,9,8,10,4,7,1,1,1,1,6,1,6
528070542,2,4,2,5,2,8,8,6,8,8,5,2,1,5,2,1,2,2,8
528070543,1,1,1,1,1,10,-1,10,10,10,-2,10,1,1,1,1,8,1,1
528070544,1,1,1,1,1,10,8,10,10,10,1,1,1,1,1,1,10,1,7
528070545,1,1,1,1,1,10,10,10,10,10,1,10,1,1,1,1,10,1,1
528070546,1,1,1,1,1,10,4,10,10,10,5,10,1,1,1,1,9,1,1
528070547,1,1,1,1,1,10,5,10,10,10,5,8,1,1,1,1,10,1,3
528070548,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070549,1,5,2,3,4,10,9,10,8,10,7,10,1,1,1,1,10,1,9
528070550,1,1,1,1,1,10,10,6,10,10,5,5,1,1,1,1,-1,1,1
528070551,1,1,1,1,1,-1,3,3,2,3,1,3,1,1,1,1,1,1,1
528070552,2,4,2,1,1,10,7,9,10,10,7,8,1,2,1,1,10,1,1
528070553,1,1,1,1,1,10,10,10,6,6,5,10,1,1,1,1,1,1,9
528070554,1,5,2,3,1,10,6,10,10,10,5,7,1,1,4,1,10,1,3
528070555,6,6,7,7,7,7,8,8,6,6,-1,9,4,1,2,1,7,5,5
528070556,1,1,1,1,1,10,10,10,5,5,5,5,1,1,1,1,5,1,10
528070557,2,5,4,1,1,10,8,8,10,10,8,10,1,1,2,1,10,3,4
528070558,1,1,1,1,1,10,8,4,8,10,5,8,1,1,1,1,8,1,1
528070559,1,1,1,1,1,10,10,4,10,10,1,8,1,5,1,1,10,1,1
528070560,1,1,1,1,1,10,8,10,10,10,10,10,1,3,1,1,10,1,5
528070561,1,1,1,1,-1,10,10,10,10,10,6,10,1,1,2,1,10,1,4
528070562,1,1,1,1,1,5,2,1,2,2,1,2,1,2,2,1,2,1,2
528070563,2,2,1,2,2,10,6,10,10,10,4,10,1,1,1,1,9,-1,1
528070564,1,2,1,1,1,10,2,5,5,5,3,8,1,1,1,1,3,1,7
528070565,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070566,1,1,1,1,1,10,6,8,9,10,4,9,1,1,1,1,9,1,1
528070567,1,1,1,1,1,1,4,6,3,10,3,3,1,2,2,1,10,2,2
528070568,1,1,1,1,1,10,8,8,8,10,5,8,1,1,1,1,5,1,1
528070569,1,2,1,2,1,10,5,10,10,10,5,9,1,1,1,1,10,1,4
528070570,1,1,1,1,1,10,5,5,7,7,5,5,1,1,1,1,7,1,3
528070571,3,3,3,1,1,10,10,10,10,10,10,10,1,3,5,1,10,1,1
528070572,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
528070573,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070574,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,1
528070575,1,2,1,1,2,10,10,8,8,10,8,8,2,2,2,1,10,1,2
528070576,1,1,1,1,1,10,4,7,10,10,10,8,1,1,1,1,7,1,3
528070577,6,4,3,4,2,10,6,10,6,9,8,9,1,1,4,2,7,2,6
528070578,1,1,1,4,1,10,10,10,10,10,6,7,1,1,1,1,6,1,1
528070579,1,2,1,1,1,10,7,10,10,8,7,9,1,3,1,1,8,1,3
528070580,1,1,1,3,1,10,10,10,10,10,2,9,1,2,2,1,9,1,3
528070581,1,1,1,1,1,10,6,10,10,10,5,5,1,1,1,1,10,1,5
528070582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070583,1,5,1,3,1,10,5,8,10,10,5,9,1,2,5,1,9,1,5
528070584,1,1,1,1,1,10,7,10,8,10,5,8,1,1,1,1,10,1,3
528070585,1,1,1,3,3,10,7,9,10,10,1,10,1,1,5,1,6,1,7
528070586,1,1,1,1,1,10,7,10,10,10,7,9,1,1,1,1,7,1,3
528070587,1,1,1,1,1,10,10,10,5,10,10,10,1,1,1,1,10,1,1
528070588,2,2,2,2,2,10,8,8,8,8,7,7,1,1,4,1,10,1,7
528070589,1,3,1,1,1,10,10,10,10,10,7,10,1,1,1,1,10,1,1
528070590,3,3,3,3,3,10,3,10,10,10,5,10,1,1,1,1,10,1,6
528070591,1,2,1,1,1,10,8,8,10,10,10,10,1,1,3,1,10,1,1
528070592,1,1,1,1,1,10,5,10,10,10,10,10,1,1,1,1,10,1,3
528070593,1,1,1,1,1,10,10,9,5,10,6,9,1,1,1,1,8,1,7
528070594,1,1,1,1,1,10,6,10,10,10,6,10,1,1,1,1,10,1,10
528070595,1,4,1,1,1,7,5,7,7,7,5,7,1,1,1,1,6,1,5
528070596,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070597,3,4,1,1,1,10,6,10,7,8,6,8,1,1,1,1,10,1,3
528070598,2,1,1,2,1,10,8,9,10,10,9,10,1,1,1,1,10,1,1
528070599,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1
528070600,2,5,1,1,1,10,6,10,10,10,6,10,1,1,1,1,10,1,5
528070601,1,1,1,1,1,10,7,10,10,10,10,10,1,6,5,1,10,1,10
528070602,1,1,1,2,1,10,5,5,10,10,3,6,1,2,1,1,10,1,8
528070603,1,1,1,1,1,10,8,7,8,10,6,6,1,1,3,1,10,1,1
528070604,4,4,2,8,6,7,6,7,7,9,7,7,4,4,4,2,7,5,8
528070605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,1,1,1,1,1,-1
528070606,2,2,1,4,2,-2,-2,10,10,7,8,10,1,4,4,2,9,1,1
528070607,1,2,1,2,1,7,7,7,7,10,7,10,1,1,1,1,10,1,8
528070608,1,1,1,2,1,10,4,10,10,10,2,9,1,1,1,1,8,1,1
528070609,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
528070610,1,1,1,1,1,10,6,6,10,10,5,5,1,1,1,1,10,1,1
528070611,1,1,1,1,1,10,6,10,10,10,10,10,1,1,1,1,6,1,1
528070612,1,1,1,5,1,10,10,10,10,10,3,10,1,3,3,1,10,3,1
528070613,1,1,1,1,1,10,10,10,10,10,5,10,1,1,1,1,10,1,1
528070614,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,10
528070615,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070616,1,4,1,1,1,5,5,1,5,6,1,5,1,6,5,1,6,1,6
528070617,1,1,1,1,1,10,10,10,10,10,7,7,1,1,1,1,10,1,1
528070618,2,2,2,3,2,5,2,7,8,9,8,9,1,1,1,1,5,2,9
528070619,3,3,3,3,3,8,5,5,7,8,6,6,2,2,2,2,2,2,4
528070620,1,1,1,1,1,10,10,10,10,10,8,9,1,1,1,1,10,1,1
528070621,1,1,1,1,1,3,1,1,3,1,1,1,1,2,1,1,1,2,5
528070622,1,3,1,3,1,10,7,-1,8,7,4,8,1,5,1,1,1,1,7
528070623,1,1,1,1,1,6,-1,6,6,8,5,6,1,1,1,4,8,5,3
528070624,3,1,1,3,1,10,3,10,10,10,7,7,1,2,1,1,10,1,2
528070625,1,1,1,1,1,10,7,10,10,10,-1,10,1,1,1,1,8,1,1
528070626,1,3,1,2,4,8,6,4,7,8,-1,5,2,2,2,2,6,2,4
