D_INTERVIEW,Q235,Q236,Q237,Q238,Q239
458070001,4.0,4.0,2.0,4.0,4.0
458070002,2.0,3.0,2.0,2.0,2.0
458070003,2.0,1.0,1.0,2.0,2.0
458070004,2.0,2.0,4.0,1.0,1.0
458070005,1.0,1.0,4.0,1.0,2.0
458070006,2.0,2.0,2.0,2.0,3.0
458070007,2.0,2.0,1.0,2.0,2.0
458070008,2.0,2.0,3.0,3.0,3.0
458070009,1.0,2.0,2.0,1.0,2.0
458070010,3.0,3.0,2.0,3.0,3.0
458070011,2.0,3.0,3.0,2.0,2.0
458070012,2.0,2.0,1.0,2.0,1.0
458070013,2.0,2.0,2.0,2.0,2.0
458070014,2.0,2.0,2.0,2.0,2.0
458070015,2.0,2.0,2.0,2.0,2.0
458070016,2.0,2.0,2.0,2.0,3.0
458070017,2.0,2.0,3.0,3.0,3.0
458070018,3.0,2.0,2.0,3.0,2.0
458070019,2.0,1.0,2.0,2.0,2.0
458070020,2.0,3.0,3.0,2.0,3.0
458070021,2.0,2.0,2.0,2.0,2.0
458070022,2.0,1.0,4.0,2.0,2.0
458070023,3.0,3.0,4.0,1.0,4.0
458070024,2.0,2.0,2.0,2.0,2.0
458070025,1.0,1.0,1.0,1.0,2.0
458070026,4.0,4.0,2.0,1.0,4.0
458070027,2.0,2.0,2.0,2.0,2.0
458070028,2.0,2.0,2.0,2.0,2.0
458070029,2.0,2.0,2.0,2.0,2.0
458070030,3.0,3.0,3.0,3.0,3.0
458070031,2.0,1.0,2.0,1.0,2.0
458070032,2.0,2.0,2.0,2.0,2.0
458070033,1.0,1.0,2.0,1.0,2.0
458070034,2.0,2.0,2.0,2.0,2.0
458070035,2.0,2.0,2.0,2.0,2.0
458070036,3.0,3.0,3.0,3.0,3.0
458070037,2.0,2.0,2.0,2.0,2.0
458070038,3.0,3.0,3.0,3.0,3.0
458070039,3.0,1.0,3.0,2.0,3.0
458070040,1.0,2.0,4.0,1.0,1.0
458070041,3.0,2.0,2.0,2.0,2.0
458070042,1.0,1.0,3.0,1.0,1.0
458070043,1.0,2.0,2.0,2.0,2.0
458070044,2.0,2.0,2.0,3.0,3.0
458070045,3.0,1.0,3.0,2.0,3.0
458070046,1.0,2.0,2.0,2.0,2.0
458070047,1.0,1.0,3.0,2.0,3.0
458070048,4.0,4.0,2.0,2.0,2.0
458070049,2.0,2.0,2.0,2.0,2.0
458070050,2.0,2.0,2.0,2.0,2.0
458070051,2.0,2.0,1.0,1.0,2.0
458070052,1.0,2.0,2.0,2.0,-1.0
458070053,2.0,2.0,2.0,1.0,1.0
458070054,1.0,1.0,3.0,1.0,1.0
458070055,2.0,1.0,2.0,2.0,2.0
458070056,2.0,2.0,1.0,2.0,2.0
458070057,1.0,1.0,4.0,1.0,2.0
458070058,1.0,1.0,1.0,1.0,1.0
458070059,1.0,1.0,2.0,1.0,2.0
458070060,2.0,3.0,2.0,2.0,-1.0
458070061,1.0,2.0,2.0,2.0,2.0
458070062,1.0,2.0,2.0,1.0,2.0
458070063,1.0,2.0,2.0,2.0,1.0
458070064,2.0,2.0,2.0,2.0,2.0
458070065,-1.0,-1.0,-1.0,-1.0,-1.0
458070066,1.0,1.0,2.0,3.0,3.0
458070067,1.0,1.0,1.0,1.0,1.0
458070068,2.0,2.0,2.0,2.0,3.0
458070069,2.0,3.0,2.0,2.0,2.0
458070070,1.0,2.0,4.0,1.0,3.0
458070071,1.0,2.0,4.0,1.0,2.0
458070072,1.0,1.0,2.0,1.0,1.0
458070073,2.0,2.0,1.0,2.0,2.0
458070074,1.0,3.0,1.0,1.0,1.0
458070075,1.0,1.0,2.0,2.0,2.0
458070076,3.0,4.0,4.0,1.0,3.0
458070077,1.0,1.0,3.0,2.0,2.0
458070078,2.0,1.0,2.0,1.0,1.0
458070079,1.0,2.0,1.0,1.0,3.0
458070080,2.0,2.0,2.0,2.0,3.0
458070081,2.0,1.0,2.0,1.0,1.0
458070082,1.0,2.0,1.0,1.0,1.0
458070083,1.0,2.0,1.0,1.0,1.0
458070084,1.0,3.0,4.0,1.0,3.0
458070085,1.0,3.0,4.0,1.0,4.0
458070086,2.0,3.0,3.0,2.0,3.0
458070087,2.0,3.0,3.0,2.0,3.0
458070088,2.0,2.0,4.0,2.0,2.0
458070089,1.0,2.0,4.0,2.0,2.0
458070090,3.0,4.0,4.0,1.0,3.0
458070091,1.0,1.0,1.0,1.0,1.0
458070092,1.0,1.0,1.0,1.0,1.0
458070093,2.0,2.0,3.0,1.0,2.0
458070094,1.0,1.0,1.0,1.0,3.0
458070095,3.0,3.0,3.0,3.0,3.0
458070096,2.0,2.0,2.0,2.0,2.0
458070097,1.0,2.0,2.0,1.0,2.0
458070098,4.0,4.0,4.0,4.0,4.0
458070099,4.0,3.0,3.0,2.0,2.0
458070100,1.0,1.0,1.0,1.0,1.0
458070101,1.0,1.0,2.0,1.0,2.0
458070102,1.0,3.0,3.0,1.0,3.0
458070103,1.0,3.0,1.0,1.0,2.0
458070104,1.0,2.0,2.0,1.0,2.0
458070105,1.0,2.0,1.0,1.0,1.0
458070106,4.0,4.0,4.0,4.0,4.0
458070107,1.0,1.0,2.0,2.0,2.0
458070108,3.0,3.0,3.0,3.0,3.0
458070109,3.0,3.0,3.0,3.0,3.0
458070110,2.0,1.0,2.0,1.0,3.0
458070111,1.0,2.0,2.0,2.0,2.0
458070112,2.0,3.0,4.0,1.0,4.0
458070113,1.0,1.0,1.0,1.0,1.0
458070114,3.0,3.0,2.0,3.0,2.0
458070115,2.0,2.0,3.0,2.0,2.0
458070116,2.0,2.0,4.0,2.0,4.0
458070117,1.0,1.0,1.0,1.0,1.0
458070118,3.0,3.0,3.0,2.0,3.0
458070119,1.0,1.0,1.0,1.0,1.0
458070120,1.0,1.0,3.0,1.0,2.0
458070121,1.0,2.0,4.0,2.0,3.0
458070122,1.0,1.0,3.0,2.0,2.0
458070123,2.0,1.0,2.0,3.0,2.0
458070124,1.0,1.0,1.0,1.0,1.0
458070125,4.0,4.0,4.0,4.0,4.0
458070126,4.0,4.0,4.0,4.0,4.0
458070127,4.0,4.0,3.0,4.0,4.0
458070128,2.0,2.0,2.0,2.0,2.0
458070129,1.0,2.0,2.0,2.0,1.0
458070130,1.0,2.0,2.0,1.0,2.0
458070131,2.0,1.0,2.0,2.0,1.0
458070132,4.0,1.0,3.0,4.0,4.0
458070133,2.0,2.0,1.0,2.0,2.0
458070134,1.0,3.0,3.0,2.0,3.0
458070135,2.0,3.0,3.0,2.0,3.0
458070136,2.0,3.0,3.0,3.0,3.0
458070137,3.0,4.0,4.0,1.0,2.0
458070138,3.0,4.0,4.0,2.0,2.0
458070139,4.0,3.0,4.0,1.0,3.0
458070140,4.0,4.0,4.0,1.0,4.0
458070141,4.0,4.0,4.0,1.0,3.0
458070142,2.0,2.0,1.0,2.0,2.0
458070143,1.0,1.0,1.0,1.0,1.0
458070144,1.0,2.0,1.0,1.0,2.0
458070145,2.0,2.0,2.0,2.0,3.0
458070146,1.0,1.0,1.0,1.0,1.0
458070147,2.0,2.0,1.0,3.0,2.0
458070148,1.0,1.0,1.0,1.0,1.0
458070149,2.0,1.0,2.0,2.0,1.0
458070150,2.0,2.0,2.0,2.0,2.0
458070151,2.0,2.0,2.0,1.0,2.0
458070152,1.0,1.0,1.0,1.0,1.0
458070153,1.0,1.0,4.0,1.0,4.0
458070154,1.0,2.0,1.0,2.0,2.0
458070155,2.0,2.0,2.0,2.0,2.0
458070156,2.0,2.0,2.0,2.0,2.0
458070157,2.0,2.0,3.0,1.0,2.0
458070158,2.0,2.0,3.0,2.0,1.0
458070159,1.0,1.0,3.0,1.0,2.0
458070160,3.0,2.0,3.0,1.0,1.0
458070161,1.0,1.0,1.0,1.0,1.0
458070162,2.0,3.0,1.0,1.0,1.0
458070163,2.0,2.0,1.0,1.0,1.0
458070164,2.0,2.0,2.0,2.0,2.0
458070165,2.0,2.0,2.0,2.0,2.0
458070166,2.0,2.0,2.0,1.0,2.0
458070167,3.0,2.0,3.0,1.0,3.0
458070168,1.0,1.0,1.0,1.0,1.0
458070169,1.0,2.0,3.0,1.0,2.0
458070170,1.0,1.0,2.0,1.0,1.0
458070171,1.0,1.0,3.0,1.0,2.0
458070172,1.0,1.0,1.0,1.0,1.0
458070173,2.0,2.0,2.0,2.0,2.0
458070174,2.0,2.0,3.0,2.0,2.0
458070175,2.0,2.0,2.0,2.0,2.0
458070176,2.0,2.0,2.0,2.0,2.0
458070177,2.0,2.0,2.0,2.0,2.0
458070178,2.0,2.0,1.0,2.0,2.0
458070179,1.0,1.0,2.0,2.0,2.0
458070180,2.0,1.0,2.0,2.0,1.0
458070181,4.0,1.0,1.0,4.0,4.0
458070182,2.0,2.0,3.0,2.0,2.0
458070183,3.0,3.0,2.0,3.0,3.0
458070184,2.0,1.0,2.0,2.0,2.0
458070185,3.0,2.0,2.0,3.0,4.0
458070186,3.0,4.0,4.0,2.0,3.0
458070187,2.0,3.0,2.0,2.0,3.0
458070188,3.0,2.0,2.0,3.0,3.0
458070189,2.0,1.0,2.0,2.0,2.0
458070190,2.0,1.0,2.0,2.0,2.0
458070191,2.0,2.0,3.0,3.0,3.0
458070192,1.0,2.0,1.0,2.0,2.0
458070193,1.0,1.0,1.0,1.0,1.0
458070194,1.0,1.0,1.0,1.0,1.0
458070195,2.0,2.0,1.0,1.0,1.0
458070196,2.0,2.0,2.0,2.0,2.0
458070197,1.0,2.0,2.0,2.0,2.0
458070198,2.0,1.0,1.0,2.0,2.0
458070199,4.0,4.0,4.0,4.0,4.0
458070200,2.0,2.0,2.0,2.0,2.0
458070201,2.0,2.0,2.0,2.0,2.0
458070202,4.0,1.0,2.0,3.0,2.0
458070203,4.0,3.0,3.0,2.0,3.0
458070204,3.0,1.0,3.0,2.0,2.0
458070205,3.0,2.0,2.0,2.0,2.0
458070206,2.0,2.0,2.0,2.0,2.0
458070207,2.0,1.0,2.0,1.0,2.0
458070208,1.0,1.0,3.0,1.0,1.0
458070209,2.0,2.0,2.0,2.0,2.0
458070210,1.0,1.0,2.0,1.0,1.0
458070211,2.0,1.0,3.0,1.0,2.0
458070212,2.0,2.0,3.0,2.0,2.0
458070213,2.0,2.0,2.0,2.0,2.0
458070214,3.0,2.0,2.0,2.0,2.0
458070215,2.0,1.0,3.0,1.0,2.0
458070216,2.0,1.0,1.0,2.0,1.0
458070217,1.0,1.0,1.0,2.0,2.0
458070218,2.0,1.0,1.0,1.0,3.0
458070219,2.0,3.0,2.0,2.0,2.0
458070220,4.0,3.0,2.0,4.0,4.0
458070221,2.0,3.0,3.0,2.0,3.0
458070222,2.0,2.0,2.0,2.0,2.0
458070223,2.0,2.0,3.0,2.0,3.0
458070224,1.0,1.0,2.0,2.0,3.0
458070225,2.0,3.0,3.0,2.0,3.0
458070226,2.0,3.0,3.0,2.0,2.0
458070227,2.0,2.0,2.0,2.0,2.0
458070228,2.0,2.0,3.0,2.0,2.0
458070229,2.0,3.0,4.0,2.0,4.0
458070230,3.0,2.0,2.0,3.0,3.0
458070231,2.0,2.0,3.0,1.0,2.0
458070232,3.0,2.0,4.0,2.0,3.0
458070233,2.0,1.0,2.0,1.0,3.0
458070234,1.0,2.0,2.0,2.0,2.0
458070235,1.0,1.0,3.0,1.0,1.0
458070236,3.0,2.0,4.0,1.0,3.0
458070237,1.0,2.0,1.0,2.0,1.0
458070238,2.0,3.0,3.0,3.0,3.0
458070239,1.0,1.0,4.0,1.0,1.0
458070240,1.0,1.0,1.0,1.0,1.0
458070241,3.0,1.0,4.0,1.0,2.0
458070242,1.0,1.0,3.0,1.0,3.0
458070243,1.0,1.0,2.0,1.0,1.0
458070244,1.0,1.0,4.0,1.0,2.0
458070245,1.0,2.0,2.0,2.0,2.0
458070246,1.0,1.0,3.0,1.0,1.0
458070247,2.0,1.0,3.0,2.0,4.0
458070248,2.0,3.0,3.0,2.0,3.0
458070249,3.0,1.0,3.0,2.0,2.0
458070250,1.0,2.0,1.0,2.0,1.0
458070251,2.0,1.0,2.0,1.0,1.0
458070252,3.0,2.0,3.0,3.0,3.0
458070253,3.0,3.0,2.0,3.0,3.0
458070254,3.0,3.0,3.0,3.0,3.0
458070255,2.0,3.0,3.0,3.0,3.0
458070256,4.0,4.0,4.0,2.0,4.0
458070257,2.0,3.0,4.0,1.0,2.0
458070258,2.0,3.0,3.0,3.0,3.0
458070259,3.0,4.0,4.0,1.0,2.0
458070260,4.0,3.0,4.0,1.0,3.0
458070261,2.0,2.0,1.0,1.0,1.0
458070262,1.0,1.0,1.0,1.0,1.0
458070263,2.0,3.0,2.0,3.0,2.0
458070264,3.0,3.0,3.0,3.0,3.0
458070265,2.0,2.0,4.0,2.0,3.0
