D_INTERVIEW,Q1,Q2,Q3,Q4,Q5,Q6
458070001,1.0,2.0,3.0,3.0,2.0,2.0
458070002,1.0,2.0,2.0,2.0,2.0,1.0
458070003,1.0,2.0,2.0,3.0,1.0,1.0
458070004,1.0,3.0,1.0,3.0,1.0,1.0
458070005,1.0,1.0,1.0,1.0,1.0,1.0
458070006,1.0,2.0,2.0,1.0,1.0,1.0
458070007,1.0,3.0,2.0,2.0,1.0,1.0
458070008,1.0,1.0,2.0,1.0,1.0,1.0
458070009,1.0,2.0,1.0,1.0,1.0,1.0
458070010,1.0,1.0,2.0,2.0,1.0,3.0
458070011,1.0,1.0,2.0,3.0,1.0,1.0
458070012,1.0,1.0,1.0,2.0,1.0,1.0
458070013,1.0,2.0,2.0,3.0,1.0,1.0
458070014,1.0,1.0,1.0,2.0,4.0,1.0
458070015,1.0,3.0,3.0,2.0,1.0,2.0
458070016,1.0,2.0,2.0,2.0,1.0,1.0
458070017,1.0,2.0,1.0,2.0,1.0,1.0
458070018,1.0,2.0,2.0,3.0,1.0,2.0
458070019,1.0,2.0,1.0,1.0,2.0,1.0
458070020,1.0,1.0,2.0,1.0,1.0,1.0
458070021,1.0,2.0,2.0,2.0,1.0,1.0
458070022,1.0,1.0,2.0,2.0,2.0,1.0
458070023,1.0,2.0,2.0,2.0,1.0,1.0
458070024,1.0,2.0,1.0,4.0,1.0,1.0
458070025,1.0,2.0,2.0,2.0,1.0,1.0
458070026,1.0,3.0,2.0,2.0,1.0,1.0
458070027,1.0,2.0,1.0,3.0,3.0,2.0
458070028,1.0,3.0,1.0,3.0,2.0,3.0
458070029,1.0,1.0,3.0,3.0,1.0,1.0
458070030,1.0,1.0,1.0,3.0,1.0,1.0
458070031,1.0,1.0,1.0,1.0,1.0,1.0
458070032,1.0,2.0,3.0,2.0,1.0,1.0
458070033,1.0,1.0,1.0,3.0,1.0,1.0
458070034,1.0,2.0,2.0,3.0,2.0,3.0
458070035,1.0,2.0,2.0,3.0,2.0,2.0
458070036,1.0,2.0,2.0,4.0,1.0,1.0
458070037,1.0,2.0,2.0,3.0,2.0,2.0
458070038,2.0,2.0,2.0,4.0,2.0,2.0
458070039,1.0,1.0,1.0,4.0,2.0,2.0
458070040,1.0,3.0,1.0,2.0,1.0,1.0
458070041,1.0,2.0,2.0,4.0,2.0,2.0
458070042,1.0,2.0,1.0,3.0,2.0,1.0
458070043,1.0,2.0,1.0,2.0,2.0,1.0
458070044,1.0,2.0,2.0,3.0,1.0,1.0
458070045,1.0,3.0,1.0,2.0,1.0,1.0
458070046,1.0,2.0,2.0,2.0,2.0,1.0
458070047,1.0,1.0,1.0,3.0,1.0,1.0
458070048,1.0,2.0,2.0,3.0,1.0,1.0
458070049,1.0,1.0,2.0,3.0,2.0,2.0
458070050,2.0,2.0,2.0,4.0,2.0,2.0
458070051,1.0,1.0,1.0,4.0,1.0,1.0
458070052,1.0,2.0,2.0,4.0,2.0,2.0
458070053,1.0,2.0,2.0,3.0,1.0,1.0
458070054,1.0,2.0,1.0,1.0,1.0,1.0
458070055,1.0,1.0,1.0,3.0,1.0,1.0
458070056,1.0,2.0,1.0,1.0,1.0,1.0
458070057,1.0,2.0,1.0,1.0,1.0,1.0
458070058,1.0,1.0,1.0,4.0,1.0,1.0
458070059,1.0,1.0,1.0,2.0,1.0,1.0
458070060,1.0,2.0,2.0,3.0,2.0,1.0
458070061,1.0,1.0,1.0,3.0,1.0,1.0
458070062,1.0,2.0,1.0,4.0,1.0,1.0
458070063,1.0,1.0,2.0,4.0,1.0,1.0
458070064,1.0,2.0,2.0,3.0,1.0,1.0
458070065,1.0,2.0,1.0,4.0,1.0,1.0
458070066,1.0,1.0,2.0,3.0,3.0,4.0
458070067,1.0,1.0,2.0,4.0,1.0,1.0
458070068,1.0,2.0,1.0,2.0,2.0,1.0
458070069,1.0,2.0,1.0,3.0,1.0,1.0
458070070,1.0,2.0,2.0,2.0,1.0,1.0
458070071,1.0,1.0,2.0,3.0,2.0,1.0
458070072,1.0,2.0,3.0,4.0,1.0,1.0
458070073,1.0,1.0,2.0,2.0,2.0,1.0
458070074,1.0,2.0,2.0,1.0,2.0,2.0
458070075,1.0,1.0,1.0,2.0,1.0,1.0
