D_INTERVIEW,Q1,Q2,Q3,Q4,Q5,Q6
458070001,1,2,3,3,2,2
458070002,1,2,2,2,2,1
458070003,1,2,2,3,1,1
458070004,1,3,1,3,1,1
458070005,1,1,1,1,1,1
458070006,1,2,2,1,1,1
458070007,1,3,2,2,1,1
458070008,1,1,2,1,1,1
458070009,1,2,1,1,1,1
458070010,1,1,2,2,1,3
458070011,1,1,2,3,1,1
458070012,1,1,1,2,1,1
458070013,1,2,2,3,1,1
458070014,1,1,1,2,4,1
458070015,1,3,3,2,1,2
458070016,1,2,2,2,1,1
458070017,1,2,1,2,1,1
458070018,1,2,2,3,1,2
458070019,1,2,1,1,2,1
458070020,1,1,2,1,1,1
458070021,1,2,2,2,1,1
458070022,1,1,2,2,2,1
458070023,1,2,2,2,1,1
458070024,1,2,1,4,1,1
458070025,1,2,2,2,1,1
458070026,1,3,2,2,1,1
458070027,1,2,1,3,3,2
458070028,1,3,1,3,2,3
458070029,1,1,3,3,1,1
458070030,1,1,1,3,1,1
458070031,1,1,1,1,1,1
458070032,1,2,3,2,1,1
458070033,1,1,1,3,1,1
458070034,1,2,2,3,2,3
458070035,1,2,2,3,2,2
458070036,1,2,2,4,1,1
458070037,1,2,2,3,2,2
458070038,2,2,2,4,2,2
458070039,1,1,1,4,2,2
458070040,1,3,1,2,1,1
458070041,1,2,2,4,2,2
458070042,1,2,1,3,2,1
458070043,1,2,1,2,2,1
458070044,1,2,2,3,1,1
458070045,1,3,1,2,1,1
458070046,1,2,2,2,2,1
458070047,1,1,1,3,1,1
458070048,1,2,2,3,1,1
458070049,1,1,2,3,2,2
458070050,2,2,2,4,2,2
458070051,1,1,1,4,1,1
458070052,1,2,2,4,2,2
458070053,1,2,2,3,1,1
458070054,1,2,1,1,1,1
458070055,1,1,1,3,1,1
458070056,1,2,1,1,1,1
458070057,1,2,1,1,1,1
458070058,1,1,1,4,1,1
458070059,1,1,1,2,1,1
458070060,1,2,2,3,2,1
458070061,1,1,1,3,1,1
458070062,1,2,1,4,1,1
458070063,1,1,2,4,1,1
458070064,1,2,2,3,1,1
458070065,1,2,1,4,1,1
458070066,1,1,2,3,3,4
458070067,1,1,2,4,1,1
458070068,1,2,1,2,2,1
458070069,1,2,1,3,1,1
458070070,1,2,2,2,1,1
458070071,1,1,2,3,2,1
458070072,1,2,3,4,1,1
458070073,1,1,2,2,2,1
458070074,1,2,2,1,2,2
458070075,1,1,1,2,1,1
458070076,1,1,1,2,1,1
458070077,1,2,1,1,1,1
458070078,1,2,2,3,1,1
458070079,1,3,3,3,1,1
458070080,1,1,1,3,1,1
458070081,1,3,2,2,1,1
458070082,1,1,1,1,1,1
458070083,1,2,3,1,1,1
458070084,1,2,2,4,1,2
458070085,1,1,2,4,2,3
458070086,1,1,2,4,2,3
458070087,1,2,2,3,3,3
458070088,1,1,1,2,1,1
458070089,1,1,1,3,2,1
458070090,1,3,3,3,3,1
458070091,1,3,3,4,1,1
458070092,1,3,3,4,4,4
458070093,1,2,2,3,1,1
458070094,1,2,2,3,2,2
458070095,1,2,1,4,1,1
458070096,2,2,2,2,2,3
458070097,1,2,2,4,2,2
458070098,1,2,1,4,1,1
458070099,1,1,3,2,2,2
458070100,1,2,2,3,1,2
458070101,1,2,3,4,1,1
458070102,1,2,2,4,1,1
458070103,1,2,3,3,2,2
458070104,1,1,1,3,1,1
458070105,1,3,3,2,2,1
458070106,1,1,3,2,2,1
458070107,1,1,2,3,2,1
458070108,2,1,2,3,3,2
458070109,1,1,2,3,3,2
458070110,1,2,1,3,1,1
458070111,1,2,2,2,1,1
458070112,1,3,2,3,2,2
458070113,1,2,2,2,2,1
458070114,1,2,3,3,1,1
458070115,1,1,1,2,1,1
458070116,1,2,3,2,1,2
458070117,1,1,2,3,2,1
458070118,1,2,2,3,2,2
458070119,1,1,2,2,1,1
458070120,1,1,1,2,1,1
458070121,1,2,1,3,2,2
458070122,1,2,3,3,1,1
458070123,1,3,4,3,2,2
458070124,1,3,3,2,2,1
458070125,1,1,2,4,1,1
458070126,1,2,2,4,1,1
458070127,1,2,2,4,1,1
458070128,1,1,1,3,1,1
458070129,1,1,1,3,1,1
458070130,1,1,1,3,1,1
458070131,1,1,2,2,1,1
458070132,1,1,1,3,1,1
458070133,1,1,1,1,1,1
458070134,1,2,2,4,3,2
458070135,2,3,3,3,2,3
458070136,1,1,1,4,3,2
458070137,1,1,2,2,1,1
458070138,1,1,1,1,1,1
458070139,1,1,1,1,1,1
458070140,1,3,2,4,2,2
458070141,1,1,1,3,1,1
458070142,1,1,1,1,2,2
458070143,1,2,2,3,1,1
458070144,1,1,1,2,1,1
458070145,1,2,2,2,1,2
458070146,1,1,1,2,1,1
458070147,1,1,1,1,1,1
458070148,1,1,2,3,1,2
458070149,1,1,3,3,1,1
458070150,2,2,2,2,2,2
458070151,1,1,2,1,1,1
458070152,1,2,2,2,1,1
458070153,1,1,2,3,1,3
458070154,1,1,1,1,1,1
458070155,1,2,2,1,1,1
458070156,1,2,3,3,2,1
458070157,1,2,2,3,2,2
458070158,1,2,3,2,1,1
458070159,1,1,2,4,2,1
458070160,1,3,2,3,2,1
458070161,1,2,2,2,1,1
458070162,1,1,1,3,1,1
458070163,1,1,2,1,1,1
458070164,1,2,4,4,2,1
458070165,1,3,3,4,2,1
458070166,1,1,2,4,2,1
458070167,1,2,1,3,1,1
458070168,1,2,2,3,2,1
458070169,1,1,1,2,1,1
458070170,1,1,1,3,2,1
458070171,1,1,1,3,1,1
458070172,2,3,3,4,1,1
458070173,1,1,1,2,1,1
458070174,1,1,1,2,1,1
458070175,1,1,2,2,1,1
458070176,1,1,3,2,1,1
458070177,1,1,2,2,1,1
458070178,1,1,2,3,1,1
458070179,1,1,1,1,1,1
458070180,1,1,1,3,2,1
458070181,1,2,3,2,1,1
458070182,1,2,3,3,1,1
