D_INTERVIEW,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104
528070118,0,0,0,0,0,0,0,0,0,0,0
528070119,2,2,0,1,1,0,0,0,1,0,-5
528070120,0,2,2,0,0,0,0,0,0,0,0
528070121,0,2,0,0,0,0,0,0,0,0,0
528070122,0,2,0,1,0,0,0,0,0,0,0
528070123,1,1,1,1,0,0,1,0,0,0,0
528070124,0,0,0,0,0,0,0,0,0,0,0
528070125,-1,-1,2,2,-1,2,-1,2,2,-1,2
528070126,1,2,0,0,0,1,0,1,0,0,0
528070127,0,2,2,0,0,0,0,2,0,0,0
528070128,0,2,2,1,0,0,2,0,0,0,0
528070129,0,1,2,0,0,0,0,0,0,0,0
528070130,0,0,0,0,0,0,0,0,0,0,0
528070131,0,0,0,0,0,0,0,0,0,0,0
528070132,0,0,0,0,0,0,0,0,0,0,0
528070133,-5,-2,-2,-2,-2,-2,-2,-5,-2,-5,-5
528070134,0,0,0,0,0,0,0,1,0,0,0
528070135,1,0,0,0,0,1,0,0,0,0,0
528070136,0,0,0,0,0,0,0,0,0,0,0
528070137,1,2,0,0,0,0,0,0,1,0,0
528070138,0,0,0,0,0,0,0,1,0,0,0
528070139,0,0,0,0,0,0,0,0,0,0,0
528070140,0,0,0,0,0,0,0,0,0,0,0
528070141,1,0,0,0,0,0,0,0,0,0,0
528070142,0,0,0,0,0,0,0,0,0,0,0
528070143,2,0,0,0,2,1,0,1,0,0,0
528070144,1,2,0,0,0,0,0,0,0,0,0
528070145,0,2,0,0,0,0,0,0,0,0,0
528070146,0,2,0,0,0,0,0,0,0,0,0
528070147,0,0,0,0,0,0,0,1,0,0,0
528070148,0,0,0,1,0,0,0,0,0,0,0
528070149,2,0,0,0,0,0,0,0,0,0,0
528070150,0,0,0,2,0,0,0,0,0,0,0
528070151,0,0,0,0,0,0,0,0,0,0,0
528070152,0,2,0,0,0,0,0,2,0,0,0
528070153,2,0,0,0,0,0,0,0,1,0,0
528070154,2,0,0,0,0,0,0,0,0,0,0
528070155,0,2,0,0,0,1,0,0,0,0,0
528070156,2,0,2,0,0,1,1,1,2,1,1
528070157,0,0,0,0,0,0,0,0,1,0,0
528070158,0,2,0,0,2,0,0,0,1,0,0
528070159,0,0,0,0,0,0,0,0,0,0,0
528070160,0,0,0,0,0,0,0,0,0,0,0
528070161,0,0,0,0,0,0,0,0,0,0,0
528070162,0,2,0,0,1,0,0,0,1,0,0
528070163,2,2,0,0,0,0,0,0,0,0,0
528070164,1,0,0,1,0,0,0,1,1,0,0
528070165,0,0,0,0,0,0,0,0,0,0,0
528070166,0,0,0,0,0,0,0,0,0,0,-5
528070167,1,0,2,1,0,0,0,0,0,0,0
528070168,0,0,0,0,0,0,0,0,0,0,0
528070169,1,0,0,1,0,0,0,0,0,0,0
528070170,0,0,0,0,0,2,2,0,1,0,0
528070171,0,0,0,0,0,0,0,0,1,0,1
528070172,0,2,0,0,0,0,0,0,0,0,0
528070173,0,2,0,0,0,0,0,0,0,0,0
528070174,2,0,0,0,0,0,1,0,0,0,0
528070175,0,0,0,0,0,0,0,0,0,0,0
528070176,-5,-2,-1,-2,-5,-2,-1,-2,-5,-2,-1
528070177,0,2,2,0,0,0,1,0,0,0,0
528070178,0,2,2,2,0,0,2,0,0,0,0
528070179,-5,0,0,1,0,0,0,0,0,0,0
528070180,0,2,2,1,0,1,0,1,0,0,0
528070181,2,0,0,0,0,0,0,0,0,0,0
528070182,0,2,2,0,0,0,0,0,0,0,0
528070183,2,2,2,0,0,0,0,0,1,0,0
528070184,0,2,0,0,0,0,0,0,0,0,0
528070185,1,0,1,0,0,0,0,0,0,0,0
528070186,0,0,0,0,0,0,0,0,0,0,0
528070187,1,1,0,0,0,0,0,0,0,0,0
528070188,0,2,0,0,0,0,0,0,0,0,0
528070189,1,2,0,2,0,0,0,0,0,0,0
528070190,1,0,2,0,0,0,0,0,0,0,0
528070191,0,0,0,1,0,0,0,0,0,0,0
528070192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070193,0,0,0,2,0,0,0,0,0,0,0
528070194,0,0,0,0,0,0,0,0,0,0,0
528070195,0,0,0,0,0,0,1,0,1,0,0
528070196,0,0,2,0,0,0,0,0,0,0,0
528070197,0,0,0,0,0,0,0,0,0,0,0
528070198,0,0,0,1,0,0,0,0,0,0,0
528070199,1,0,0,2,0,0,0,0,2,0,0
528070200,0,2,0,0,0,0,2,0,0,0,0
528070201,0,0,0,0,0,0,0,0,0,0,0
528070202,0,0,0,0,0,0,2,0,0,0,0
528070203,0,2,-5,2,-5,-5,-5,2,-5,-5,-5
528070204,0,2,0,0,0,0,0,2,0,0,0
528070205,0,2,0,0,0,0,0,0,0,0,0
528070206,0,0,0,1,0,0,0,0,0,0,0
528070207,0,0,0,0,0,0,0,0,0,0,0
528070208,1,2,0,0,0,1,0,1,1,0,0
528070209,0,0,0,0,2,0,0,0,0,0,0
528070210,1,2,2,1,0,0,1,0,0,0,0
528070211,0,0,0,0,0,1,1,1,1,0,0
528070212,0,2,2,0,1,0,0,0,0,0,0
528070213,0,2,0,0,0,0,0,0,0,0,0
528070214,0,2,0,0,0,0,0,0,0,0,0
528070215,0,0,0,0,0,0,0,0,0,0,0
528070216,0,2,0,1,0,0,1,0,0,0,0
528070217,0,0,0,0,0,0,2,0,0,0,0
528070218,0,0,0,0,0,0,0,0,0,0,0
528070219,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070220,0,0,0,0,0,0,0,1,1,0,0
528070221,0,0,2,0,0,0,0,0,0,0,0
528070222,1,2,2,0,0,0,0,0,0,0,0
528070223,2,2,0,0,1,0,0,0,0,0,0
528070224,0,2,0,0,0,0,0,0,1,0,0
528070225,0,2,1,0,0,0,0,0,0,0,0
528070226,0,2,0,0,0,1,0,0,0,0,0
528070227,0,2,0,1,0,0,0,0,0,0,0
528070228,0,0,0,0,0,0,0,0,0,1,0
528070229,0,2,0,0,0,0,0,0,0,0,0
528070230,0,0,0,0,0,0,0,0,0,0,0
528070231,0,0,0,0,0,0,0,0,0,0,0
528070232,0,0,0,0,0,0,0,0,1,0,0
528070233,0,2,1,0,0,0,2,0,0,0,0
528070234,0,2,0,0,0,0,0,0,0,0,0
528070235,0,0,0,0,0,0,0,0,0,0,0
528070236,0,0,1,0,0,0,0,0,1,0,0
528070237,0,2,0,0,0,0,2,0,0,0,0
528070238,0,0,0,0,0,0,0,0,0,0,0
528070239,0,0,0,0,0,0,0,0,0,0,0
528070240,0,0,0,2,0,0,0,0,0,0,-5
528070241,0,0,2,0,0,2,0,2,0,2,1
528070242,0,2,0,0,0,0,0,2,0,0,0
528070243,0,2,0,0,0,0,-5,1,0,0,-5
528070244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070245,0,0,0,1,0,0,0,1,0,0,0
528070246,0,0,0,1,0,0,0,0,1,0,0
528070247,0,0,0,0,0,0,0,0,0,0,0
528070248,0,2,0,0,0,0,0,0,0,0,0
528070249,0,2,2,1,0,0,0,1,0,0,0
528070250,0,2,2,0,0,0,0,2,0,0,0
528070251,1,0,0,0,0,0,1,1,1,1,0
528070252,0,0,0,0,0,0,2,1,0,0,0
528070253,0,2,1,0,0,0,1,0,1,0,0
528070254,0,0,0,0,0,0,1,1,1,0,0
528070255,0,0,0,-5,0,0,-5,0,0,0,0
528070256,1,2,0,2,0,1,0,0,1,0,0
528070257,1,0,1,0,0,0,0,0,0,0,0
528070258,0,0,0,0,0,0,0,0,0,0,0
528070259,0,0,0,0,0,0,0,0,0,0,0
528070260,1,2,0,0,0,0,0,0,0,0,0
528070261,1,2,0,0,0,0,0,0,0,0,0
528070262,1,0,0,1,0,0,1,0,0,0,0
528070263,1,2,2,0,0,0,2,0,0,0,0
528070264,0,0,0,0,0,0,0,0,0,0,0
528070265,1,0,0,0,0,0,0,0,0,0,0
528070266,0,2,0,0,0,0,0,0,2,0,0
528070267,0,1,1,0,0,0,0,0,0,0,0
528070268,1,0,0,0,0,0,0,0,0,0,0
528070269,1,0,2,0,0,0,1,1,0,2,0
528070270,0,2,0,0,0,0,0,0,0,0,0
528070271,0,0,0,0,0,0,0,0,0,0,0
528070272,0,0,2,0,0,0,0,0,0,0,0
528070273,0,1,1,1,0,1,0,0,0,0,0
528070274,1,2,2,1,0,0,2,2,2,0,0
528070275,1,0,0,0,0,0,0,0,0,0,0
528070276,0,0,2,0,0,0,0,2,0,0,0
528070277,0,0,0,0,0,0,0,0,0,0,0
528070278,0,2,0,0,0,0,0,0,0,0,0
528070279,1,0,0,0,0,0,0,0,0,0,0
528070280,0,0,0,0,0,0,0,0,0,0,0
528070281,0,0,0,0,2,1,0,1,0,0,0
528070282,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070283,0,0,0,0,0,0,0,1,0,0,0
528070284,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070285,2,0,0,0,0,0,1,0,1,0,0
528070286,0,1,0,1,0,0,0,0,1,0,0
528070287,-5,2,0,0,0,0,0,0,0,0,0
528070288,0,0,0,0,0,0,0,0,0,0,0
528070289,0,0,0,0,0,0,0,0,0,0,0
528070290,1,0,0,0,0,0,0,0,0,0,0
528070291,1,0,0,0,0,0,0,1,0,0,0
528070292,0,0,0,0,0,0,0,0,0,0,0
528070293,2,0,2,2,0,0,0,0,0,0,0
528070294,1,0,0,0,0,0,0,0,1,1,0
528070295,0,0,0,0,0,0,0,0,0,0,0
528070296,0,0,0,1,0,0,0,0,0,0,0
528070297,0,0,0,0,0,0,0,0,0,0,0
528070298,0,0,2,0,0,0,0,0,0,0,0
528070299,2,2,1,0,2,0,0,0,0,0,0
528070300,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070301,0,0,1,0,0,0,2,0,0,0,0
528070302,0,0,0,0,0,0,0,0,0,0,0
528070303,0,2,0,0,1,0,0,0,0,0,0
528070304,1,1,0,1,0,0,0,2,0,0,0
528070305,0,0,0,0,0,0,0,0,0,0,0
528070306,2,0,2,0,0,0,0,1,0,0,0
528070307,0,1,0,0,0,0,0,0,0,0,0
528070308,0,0,0,1,0,0,0,0,0,0,0
528070309,-2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070310,0,0,2,0,0,0,0,0,0,0,0
528070311,0,0,0,0,0,1,0,1,0,0,0
528070312,0,0,0,0,1,1,0,2,0,1,0
528070313,2,1,1,0,0,0,0,1,1,0,0
528070314,0,0,0,0,0,0,0,0,0,0,0
528070315,0,2,0,0,0,0,0,0,0,0,0
528070316,0,0,0,0,0,0,0,0,0,0,0
528070317,0,0,0,0,0,0,0,0,0,0,0
528070318,0,0,0,1,0,0,0,0,0,0,0
528070319,0,2,0,1,0,0,0,1,0,0,0
528070320,1,2,0,0,0,1,0,1,0,0,0
528070321,0,2,0,0,0,0,0,0,0,0,0
528070322,0,2,0,0,0,0,0,0,0,0,0
528070323,1,2,0,0,0,2,2,0,0,2,0
528070324,0,0,0,0,0,0,0,0,0,0,0
528070325,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070326,0,0,0,0,0,0,0,0,0,0,0
528070327,0,2,0,0,0,0,0,0,0,0,0
528070328,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070329,0,0,0,0,0,0,0,0,0,0,0
528070330,0,0,0,0,0,0,0,0,0,0,0
528070331,1,0,0,0,1,0,0,0,0,0,0
528070332,1,0,0,1,0,0,0,0,1,0,0
528070333,0,2,0,0,0,0,0,0,0,0,0
528070334,0,0,0,0,0,0,0,0,0,0,0
528070335,0,2,0,0,0,0,0,0,0,0,0
528070336,2,1,2,0,2,0,1,0,0,0,0
528070337,0,0,0,0,0,0,0,0,0,0,0
528070338,0,0,0,0,0,1,0,1,1,0,0
528070339,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070340,0,0,0,0,0,0,0,0,0,0,0
528070341,0,0,0,0,0,0,0,0,0,0,0
528070342,0,1,0,1,0,1,1,0,1,0,0
528070343,0,0,1,1,0,0,2,0,1,0,0
528070344,0,2,0,0,0,0,0,0,0,0,0
528070345,0,2,0,0,0,0,0,0,0,0,0
528070346,0,0,1,0,0,0,0,0,0,0,0
528070347,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070348,0,0,0,0,0,0,0,0,0,0,0
528070349,0,2,0,1,0,0,0,0,0,0,0
528070350,2,0,2,0,0,0,0,2,0,0,0
528070351,0,0,0,0,0,0,1,0,0,0,0
528070352,1,2,2,1,0,0,0,0,0,2,0
528070353,0,2,0,0,0,0,0,0,2,0,0
528070354,0,0,1,0,0,0,2,0,0,0,0
528070355,0,0,0,0,0,0,0,0,0,0,0
528070356,0,0,0,0,0,0,0,0,0,0,0
528070357,0,0,0,0,0,1,0,0,1,0,0
528070358,0,0,0,0,0,1,0,0,0,0,0
528070359,1,2,2,0,0,0,0,0,0,0,0
528070360,2,2,1,0,0,0,0,0,0,0,0
528070361,0,0,0,0,0,0,0,0,0,0,0
528070362,0,0,0,0,0,0,0,0,0,0,0
528070363,1,2,0,0,0,0,0,0,0,0,0
528070364,0,0,0,0,0,0,0,0,0,0,0
528070365,0,0,2,0,0,0,0,0,0,0,0
528070366,0,0,0,0,0,0,0,0,0,0,0
528070367,1,0,0,0,0,0,0,0,1,0,0
528070368,0,0,2,0,0,0,0,0,0,0,0
528070369,0,2,0,0,0,0,0,0,0,0,0
528070370,0,0,0,1,0,0,1,0,0,0,0
528070371,2,2,1,0,0,0,0,1,0,0,0
528070372,0,0,0,2,0,0,0,0,0,0,0
528070373,2,2,0,2,2,0,0,0,1,0,0
528070374,0,0,0,1,0,0,0,0,0,0,0
528070375,0,0,0,0,1,0,0,0,0,0,0
528070376,0,0,0,2,0,0,2,0,0,0,0
528070377,0,0,0,1,0,0,0,0,0,0,0
528070378,0,0,2,2,0,2,0,0,0,0,0
528070379,0,2,0,0,0,1,1,1,1,0,0
528070380,0,0,0,0,0,0,0,0,0,0,0
528070381,0,2,0,0,0,0,0,1,0,0,0
528070382,1,2,0,1,0,0,1,0,0,0,0
528070383,2,0,0,0,0,0,0,0,0,0,0
528070384,0,0,0,0,0,0,0,0,0,0,0
528070385,0,2,0,0,0,0,0,0,0,0,0
528070386,1,0,1,0,0,0,0,0,1,0,0
528070387,0,0,0,0,0,0,0,0,0,0,0
528070388,1,2,0,0,0,0,1,0,1,0,0
528070389,0,2,0,0,0,0,0,0,0,0,0
528070390,0,1,0,0,0,0,0,0,0,0,0
528070391,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
528070392,0,0,0,0,0,0,0,0,0,0,0
528070393,0,0,0,0,0,0,0,0,0,0,0
528070394,0,0,0,0,0,0,0,2,0,0,0
528070395,0,0,2,0,0,0,0,0,0,0,0
528070396,0,2,1,1,0,0,0,0,2,0,0
528070397,0,1,1,0,2,1,0,2,1,0,0
528070398,0,2,0,0,0,0,1,0,0,0,0
528070399,0,0,0,0,0,0,0,0,0,0,0
528070400,0,0,1,0,0,1,0,1,0,0,0
528070401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070402,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070403,1,0,0,0,0,0,0,0,0,0,0
528070404,1,0,0,0,0,0,0,0,0,0,0
528070405,1,0,2,0,0,0,0,0,0,0,0
528070406,0,0,0,0,0,0,0,0,0,0,0
528070407,0,2,0,0,0,0,0,0,0,0,0
528070408,0,2,2,0,0,0,0,2,0,0,0
528070409,0,0,0,0,0,1,0,0,0,0,0
528070410,1,0,0,1,0,0,0,0,0,0,0
528070411,0,0,0,0,0,0,0,1,0,0,0
528070412,0,2,2,2,0,2,0,0,0,0,0
528070413,0,2,0,0,2,0,0,0,0,0,0
528070414,2,0,2,1,0,1,0,0,0,0,0
528070415,1,0,2,0,0,0,0,0,0,0,0
528070416,0,0,0,0,0,0,0,0,0,0,0
528070417,0,0,0,0,0,0,0,1,0,1,0
528070418,0,0,0,0,0,0,0,0,1,0,-5
528070419,0,0,0,1,0,0,0,0,0,0,0
528070420,0,0,2,0,0,0,0,0,0,0,0
528070421,0,0,0,0,0,0,0,0,0,0,0
528070422,2,0,0,0,0,0,0,0,0,0,0
528070423,0,2,0,1,0,1,0,1,1,0,0
528070424,0,0,0,0,0,0,0,0,0,0,0
528070425,0,1,0,0,0,0,0,0,0,0,0
528070426,0,0,0,0,0,0,2,0,0,0,0
528070427,1,0,0,0,0,0,1,0,0,0,0
528070428,0,2,0,0,0,0,0,0,0,0,0
528070429,0,2,0,0,1,0,0,0,0,1,0
528070430,1,2,2,0,0,0,0,0,0,0,0
528070431,0,0,0,0,0,0,0,0,0,0,0
528070432,0,2,0,0,0,0,0,0,0,0,0
528070433,0,2,0,1,0,0,0,0,0,0,0
528070434,0,2,0,0,0,0,0,0,0,0,0
528070435,0,0,0,0,0,0,0,0,0,0,0
528070436,2,2,0,0,0,0,1,0,0,0,0
528070437,1,1,1,1,1,1,1,1,1,1,1
528070438,1,0,0,0,0,0,0,0,0,0,0
528070439,1,0,0,1,0,0,0,0,1,0,0
528070440,0,1,0,0,0,0,0,0,0,0,0
528070441,0,0,0,0,0,0,0,0,0,0,0
528070442,0,0,0,0,0,0,0,0,0,0,0
528070443,0,0,0,0,0,0,0,0,0,0,0
528070444,0,0,0,0,0,0,0,0,0,0,0
528070445,0,0,0,0,0,0,0,0,0,0,0
528070446,1,0,1,1,1,1,1,1,1,0,0
528070447,0,1,0,0,0,1,0,0,0,0,0
528070448,1,0,0,0,0,0,0,0,0,0,0
528070449,0,0,0,0,0,0,0,0,0,0,0
528070450,0,0,0,0,0,0,0,0,0,0,0
528070451,0,2,0,0,0,0,0,0,0,0,0
528070452,2,0,2,0,1,0,1,2,0,0,0
528070453,0,0,0,1,0,0,0,0,0,0,0
528070454,0,0,0,0,0,0,0,0,0,0,0
528070455,0,0,0,0,0,1,0,0,0,0,0
528070456,0,0,0,1,0,1,0,1,1,0,0
528070457,0,0,0,0,0,0,0,0,0,0,0
528070458,0,2,0,0,0,0,0,0,0,0,0
528070459,2,0,2,1,0,0,0,0,0,0,0
528070460,1,0,0,1,0,0,0,0,1,0,0
528070461,0,2,0,0,0,0,0,1,0,0,0
528070462,0,0,0,0,0,0,0,0,0,0,0
528070463,0,2,2,0,0,0,0,0,0,0,0
528070464,1,0,0,1,0,0,0,0,1,0,0
528070465,0,2,0,0,0,0,0,0,0,0,0
528070466,1,0,0,0,1,0,0,0,0,0,0
528070467,2,1,2,0,2,0,1,2,1,0,0
528070468,0,0,0,0,0,0,0,0,0,0,0
528070469,0,2,0,0,0,0,0,0,0,0,0
528070470,2,0,0,0,0,1,0,0,0,0,0
528070471,0,2,2,0,0,0,0,0,0,0,0
528070472,0,2,0,0,0,0,0,0,0,0,0
528070473,0,2,0,0,0,0,0,0,0,0,0
528070474,0,2,0,0,0,0,0,1,0,0,0
528070475,0,0,0,1,0,0,0,0,0,0,0
528070476,0,2,0,0,0,0,0,0,1,0,0
528070477,0,2,0,0,0,0,0,0,0,0,0
528070478,0,2,0,0,0,0,0,0,0,0,0
528070479,0,0,1,2,0,0,0,2,0,0,0
528070480,0,-5,0,-5,2,1,0,1,0,0,0
528070481,0,0,0,2,0,0,1,0,0,0,0
528070482,0,0,0,0,0,0,1,0,0,0,0
528070483,0,0,0,0,0,0,0,0,0,0,0
528070484,0,0,0,0,0,0,0,0,1,0,0
528070485,2,0,0,0,0,0,0,0,0,0,0
528070486,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070487,0,2,2,1,0,0,0,0,0,0,0
528070488,0,2,2,0,0,0,0,0,0,0,0
528070489,1,0,2,0,0,0,0,0,0,0,0
528070490,1,0,2,0,-1,1,1,1,1,1,1
528070491,0,2,0,0,0,0,0,0,0,0,0
528070492,0,0,0,0,0,0,0,0,0,0,0
528070493,2,2,2,0,0,0,0,0,0,0,0
528070494,0,2,0,1,0,0,-5,0,0,0,-5
528070495,0,2,2,0,0,2,0,0,0,0,0
528070496,0,2,0,0,1,0,0,0,0,0,0
528070497,0,0,1,1,1,0,0,0,0,0,0
528070498,0,0,0,0,0,0,0,0,0,0,0
528070499,1,2,0,0,0,0,0,0,0,0,0
528070500,0,0,0,1,0,0,0,0,0,0,0
528070501,0,2,0,0,0,0,0,1,1,0,0
528070502,0,0,2,1,0,1,0,1,0,0,0
528070503,0,2,0,0,0,0,0,1,0,0,0
528070504,0,2,2,0,0,0,0,0,0,0,0
528070505,0,0,0,0,0,0,0,0,0,0,0
528070506,0,2,0,2,0,0,0,0,2,0,0
528070507,0,0,0,0,0,0,1,0,0,0,0
528070508,0,0,0,0,0,0,0,0,0,0,0
528070509,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070510,0,0,0,0,0,0,0,0,0,0,0
528070511,0,2,0,1,0,0,0,0,1,0,0
528070512,0,0,0,0,0,0,0,0,0,0,0
528070513,0,2,0,1,0,0,0,0,0,0,0
528070514,0,0,0,0,0,0,0,0,0,0,0
528070515,0,0,0,0,0,0,0,0,0,0,0
528070516,0,2,0,0,0,0,0,0,1,0,0
528070517,0,2,0,2,0,0,0,0,0,0,0
528070518,2,2,2,0,0,0,0,0,0,0,0
528070519,0,2,0,0,0,0,0,0,0,0,0
528070520,1,0,0,0,0,0,2,0,0,0,0
528070521,-1,-1,-1,2,-1,2,-1,2,-1,-1,-1
