D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
528071341,4.0,2.0,4.0,4.0,3.0,4.0,2.0
528071342,3.0,3.0,4.0,3.0,2.0,3.0,3.0
528071343,-1.0,3.0,3.0,-1.0,4.0,-2.0,4.0
528071344,3.0,2.0,4.0,3.0,2.0,3.0,-1.0
528071345,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0
528071346,2.0,1.0,3.0,2.0,1.0,1.0,2.0
528071347,3.0,3.0,4.0,4.0,2.0,4.0,4.0
528071348,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071349,3.0,2.0,3.0,3.0,3.0,3.0,3.0
528071350,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071351,4.0,3.0,4.0,3.0,2.0,3.0,3.0
528071352,3.0,4.0,-1.0,-1.0,4.0,4.0,-1.0
528071353,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071354,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071355,2.0,3.0,4.0,2.0,2.0,3.0,2.0
528071356,3.0,3.0,4.0,3.0,3.0,3.0,3.0
528071357,3.0,2.0,3.0,2.0,3.0,3.0,3.0
528071358,-1.0,2.0,4.0,3.0,2.0,-1.0,3.0
528071359,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071361,3.0,3.0,4.0,3.0,3.0,4.0,3.0
528071362,4.0,-1.0,-5.0,-1.0,-5.0,-1.0,-1.0
528071363,2.0,2.0,3.0,2.0,1.0,1.0,1.0
528071364,-1.0,3.0,-1.0,-1.0,-1.0,3.0,-1.0
528071365,4.0,3.0,1.0,1.0,4.0,3.0,4.0
528071366,3.0,3.0,4.0,2.0,3.0,3.0,2.0
528071367,2.0,2.0,3.0,2.0,2.0,2.0,2.0
528071368,4.0,3.0,4.0,3.0,3.0,3.0,3.0
528071369,3.0,3.0,4.0,4.0,4.0,4.0,4.0
528071370,3.0,1.0,1.0,1.0,1.0,1.0,2.0
528071371,2.0,3.0,4.0,3.0,3.0,2.0,3.0
528071372,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071373,3.0,2.0,2.0,2.0,2.0,3.0,2.0
528071374,4.0,4.0,4.0,3.0,3.0,3.0,3.0
528071375,4.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071376,2.0,1.0,-1.0,2.0,2.0,3.0,3.0
528071377,4.0,3.0,4.0,3.0,3.0,3.0,3.0
528071378,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071379,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071380,3.0,2.0,3.0,3.0,2.0,3.0,3.0
528071381,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071382,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071383,3.0,4.0,4.0,-1.0,4.0,4.0,3.0
528071384,3.0,4.0,3.0,3.0,4.0,4.0,3.0
528071385,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071386,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071387,3.0,1.0,3.0,3.0,3.0,4.0,4.0
528071388,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071390,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071391,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0
528071392,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071393,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071394,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071395,4.0,4.0,4.0,4.0,3.0,4.0,4.0
528071396,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071397,2.0,3.0,4.0,3.0,4.0,4.0,3.0
528071398,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071399,3.0,3.0,3.0,4.0,4.0,4.0,4.0
528071400,3.0,2.0,3.0,2.0,-1.0,3.0,3.0
528071401,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071402,4.0,3.0,-1.0,4.0,4.0,4.0,-1.0
528071403,3.0,3.0,4.0,3.0,3.0,4.0,3.0
528071404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071405,3.0,2.0,3.0,2.0,3.0,3.0,3.0
528071406,3.0,2.0,4.0,3.0,3.0,3.0,3.0
528071407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071408,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071409,-1.0,4.0,4.0,3.0,-1.0,4.0,-1.0
528071410,3.0,2.0,3.0,3.0,3.0,3.0,3.0
528071411,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071412,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071413,4.0,3.0,4.0,4.0,3.0,4.0,-1.0
528071414,4.0,4.0,4.0,4.0,3.0,4.0,-1.0
528071415,3.0,3.0,4.0,3.0,3.0,3.0,3.0
528071416,2.0,1.0,3.0,2.0,1.0,1.0,1.0
528071417,-1.0,4.0,4.0,-1.0,2.0,3.0,3.0
528071418,4.0,4.0,4.0,4.0,-1.0,4.0,-1.0
528071419,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071420,-1.0,4.0,4.0,4.0,4.0,4.0,-1.0
528071421,4.0,3.0,4.0,3.0,-1.0,4.0,-1.0
528071422,4.0,2.0,4.0,4.0,2.0,3.0,4.0
528071423,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071424,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071425,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071426,4.0,4.0,4.0,4.0,3.0,3.0,3.0
528071427,3.0,3.0,4.0,3.0,3.0,3.0,-1.0
528071428,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071429,3.0,3.0,-1.0,4.0,-1.0,4.0,4.0
528071430,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071431,3.0,3.0,4.0,2.0,4.0,4.0,4.0
528071432,3.0,3.0,4.0,3.0,2.0,3.0,3.0
528071433,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071434,3.0,2.0,4.0,3.0,3.0,3.0,3.0
528071435,3.0,2.0,3.0,2.0,2.0,2.0,2.0
528071436,3.0,3.0,4.0,3.0,2.0,3.0,3.0
528071437,3.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0
528071438,3.0,3.0,4.0,2.0,3.0,3.0,2.0
528071439,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071440,4.0,4.0,4.0,3.0,4.0,4.0,4.0
528071441,3.0,3.0,3.0,3.0,2.0,3.0,4.0
528071442,3.0,4.0,4.0,4.0,-5.0,4.0,-5.0
528071443,-1.0,-1.0,-1.0,3.0,-1.0,3.0,3.0
528071444,3.0,2.0,1.0,2.0,3.0,3.0,3.0
528071445,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071446,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071447,4.0,3.0,4.0,3.0,3.0,3.0,3.0
528071448,4.0,3.0,4.0,3.0,4.0,4.0,3.0
528071449,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071450,2.0,2.0,-1.0,2.0,2.0,3.0,3.0
528071451,3.0,2.0,4.0,3.0,1.0,4.0,2.0
528071452,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071453,4.0,4.0,2.0,3.0,4.0,4.0,3.0
528071454,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071455,-1.0,2.0,-1.0,2.0,2.0,3.0,-1.0
528071456,3.0,3.0,4.0,3.0,3.0,3.0,3.0
528071457,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071458,4.0,2.0,4.0,4.0,4.0,4.0,4.0
528071459,-1.0,3.0,4.0,4.0,4.0,4.0,-1.0
528071460,-1.0,2.0,3.0,2.0,2.0,3.0,-1.0
528071461,3.0,3.0,4.0,2.0,2.0,3.0,2.0
528071462,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071463,3.0,-1.0,4.0,4.0,1.0,-1.0,4.0
528071464,3.0,4.0,4.0,4.0,4.0,4.0,4.0
528071465,3.0,2.0,2.0,2.0,3.0,3.0,2.0
528071466,2.0,3.0,3.0,2.0,3.0,3.0,3.0
528071467,3.0,4.0,4.0,4.0,4.0,4.0,4.0
528071468,3.0,4.0,4.0,4.0,4.0,4.0,4.0
528071469,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071470,4.0,4.0,4.0,3.0,4.0,4.0,4.0
528071471,4.0,3.0,4.0,3.0,-1.0,3.0,3.0
528071472,3.0,4.0,4.0,4.0,4.0,4.0,-1.0
528071473,3.0,3.0,3.0,2.0,3.0,3.0,2.0
528071474,3.0,2.0,4.0,3.0,2.0,3.0,3.0
528071475,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071476,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071477,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071478,3.0,3.0,3.0,3.0,3.0,3.0,2.0
528071479,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071480,3.0,3.0,4.0,3.0,3.0,4.0,4.0
528071481,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071482,2.0,2.0,3.0,2.0,3.0,3.0,3.0
528071483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071484,4.0,2.0,4.0,4.0,4.0,4.0,4.0
528071485,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071486,3.0,2.0,3.0,3.0,-1.0,3.0,3.0
528071487,3.0,2.0,4.0,4.0,2.0,4.0,4.0
528071488,-5.0,-1.0,-5.0,-5.0,-5.0,-5.0,-1.0
528071489,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071490,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071491,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071492,4.0,4.0,4.0,-1.0,2.0,-1.0,-1.0
528071493,4.0,4.0,4.0,4.0,3.0,4.0,4.0
528071494,3.0,2.0,4.0,3.0,3.0,3.0,3.0
528071495,3.0,3.0,4.0,3.0,3.0,4.0,4.0
528071496,3.0,3.0,4.0,4.0,4.0,4.0,4.0
528071497,3.0,2.0,3.0,3.0,3.0,4.0,3.0
528071498,4.0,3.0,4.0,1.0,2.0,4.0,2.0
528071499,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071500,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071501,4.0,3.0,4.0,3.0,4.0,4.0,3.0
528071502,4.0,3.0,4.0,2.0,4.0,4.0,2.0
528071503,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071504,3.0,4.0,4.0,3.0,4.0,4.0,-1.0
528071505,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071506,3.0,3.0,3.0,4.0,3.0,4.0,-1.0
528071507,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071508,4.0,3.0,3.0,4.0,4.0,4.0,4.0
528071509,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071510,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071511,4.0,4.0,4.0,3.0,4.0,4.0,4.0
528071512,2.0,1.0,3.0,-1.0,2.0,2.0,-1.0
528071513,3.0,2.0,4.0,3.0,2.0,3.0,4.0
528071514,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071515,3.0,2.0,3.0,3.0,2.0,3.0,3.0
528071516,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071517,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071518,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071519,-1.0,-1.0,-1.0,-1.0,4.0,4.0,4.0
528071520,3.0,3.0,-1.0,3.0,-1.0,3.0,-1.0
528071521,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071522,2.0,2.0,3.0,2.0,1.0,3.0,3.0
528071523,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071524,4.0,2.0,4.0,4.0,2.0,4.0,3.0
528071525,3.0,4.0,3.0,4.0,4.0,3.0,3.0
528071526,2.0,2.0,3.0,2.0,-1.0,-1.0,-1.0
528071527,4.0,3.0,4.0,3.0,4.0,4.0,-1.0
528071528,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071529,3.0,3.0,4.0,-1.0,3.0,3.0,-1.0
528071530,3.0,3.0,3.0,4.0,3.0,3.0,4.0
528071531,4.0,-1.0,3.0,3.0,2.0,4.0,-1.0
528071532,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071533,3.0,3.0,4.0,2.0,3.0,3.0,3.0
528071534,3.0,3.0,4.0,4.0,4.0,4.0,4.0
528071535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071536,3.0,3.0,3.0,2.0,3.0,3.0,3.0
528071537,1.0,1.0,1.0,1.0,1.0,1.0,1.0
528071538,4.0,4.0,4.0,4.0,-1.0,4.0,2.0
528071539,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071540,3.0,4.0,4.0,3.0,2.0,2.0,3.0
528071541,3.0,2.0,-1.0,3.0,3.0,3.0,-1.0
528071542,4.0,3.0,4.0,3.0,-1.0,-1.0,-1.0
528071543,3.0,3.0,4.0,3.0,4.0,4.0,3.0
528071544,4.0,3.0,4.0,3.0,4.0,4.0,3.0
528071545,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071546,3.0,2.0,4.0,3.0,3.0,3.0,2.0
528071547,-1.0,2.0,4.0,3.0,4.0,4.0,4.0
528071548,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071549,3.0,4.0,4.0,3.0,-1.0,-1.0,-1.0
528071550,3.0,3.0,3.0,2.0,3.0,3.0,3.0
528071551,4.0,4.0,4.0,4.0,3.0,4.0,4.0
528071552,3.0,3.0,3.0,3.0,4.0,4.0,3.0
528071553,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071554,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071556,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0
528071557,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071558,3.0,3.0,4.0,4.0,2.0,3.0,-1.0
528071559,3.0,4.0,4.0,3.0,4.0,4.0,4.0
528071560,3.0,3.0,4.0,3.0,3.0,3.0,3.0
528071561,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071562,4.0,2.0,4.0,4.0,4.0,4.0,4.0
528071563,3.0,3.0,3.0,1.0,1.0,3.0,2.0
528071564,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071565,4.0,3.0,-1.0,3.0,4.0,4.0,3.0
528071566,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071567,2.0,2.0,4.0,4.0,2.0,3.0,4.0
528071568,4.0,3.0,4.0,3.0,3.0,3.0,3.0
528071569,2.0,-1.0,-1.0,-1.0,3.0,3.0,3.0
528071570,3.0,2.0,4.0,2.0,1.0,1.0,2.0
528071571,4.0,3.0,4.0,3.0,3.0,4.0,4.0
528071572,3.0,3.0,3.0,2.0,2.0,2.0,2.0
528071573,3.0,2.0,3.0,2.0,2.0,2.0,-1.0
528071574,4.0,4.0,4.0,4.0,4.0,3.0,3.0
528071575,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071576,4.0,2.0,4.0,-1.0,3.0,3.0,3.0
528071577,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071578,2.0,3.0,4.0,-1.0,-1.0,4.0,-1.0
528071579,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071580,-1.0,4.0,-1.0,3.0,3.0,4.0,4.0
528071581,3.0,1.0,3.0,1.0,1.0,1.0,1.0
528071582,3.0,2.0,3.0,2.0,3.0,3.0,3.0
528071583,3.0,2.0,-1.0,3.0,3.0,3.0,3.0
528071584,4.0,3.0,3.0,4.0,4.0,4.0,3.0
528071585,-1.0,-1.0,4.0,2.0,2.0,2.0,2.0
528071586,3.0,3.0,4.0,3.0,3.0,3.0,3.0
528071587,4.0,4.0,-1.0,-1.0,-5.0,-5.0,-5.0
528071588,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071589,3.0,2.0,3.0,2.0,2.0,3.0,3.0
528071590,4.0,2.0,4.0,3.0,2.0,3.0,4.0
528071591,3.0,3.0,4.0,-1.0,-1.0,3.0,2.0
528071592,3.0,2.0,-1.0,3.0,2.0,3.0,-5.0
528071593,2.0,2.0,4.0,3.0,3.0,3.0,-1.0
528071594,4.0,3.0,4.0,3.0,2.0,3.0,3.0
528071595,-1.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0
528071596,3.0,3.0,2.0,3.0,3.0,3.0,3.0
528071597,4.0,3.0,4.0,4.0,3.0,4.0,4.0
528071598,4.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0
528071599,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071600,4.0,3.0,-1.0,-1.0,-1.0,4.0,-1.0
528071601,3.0,2.0,4.0,3.0,3.0,4.0,4.0
528071602,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071604,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071605,4.0,2.0,4.0,3.0,3.0,3.0,3.0
528071606,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071607,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071608,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071609,3.0,3.0,4.0,3.0,3.0,4.0,4.0
528071610,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071611,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0
528071612,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071613,2.0,2.0,2.0,4.0,3.0,4.0,4.0
528071614,2.0,3.0,2.0,3.0,3.0,3.0,2.0
528071615,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071616,4.0,2.0,3.0,3.0,2.0,4.0,4.0
528071617,3.0,3.0,-1.0,-1.0,2.0,2.0,-1.0
528071618,3.0,3.0,4.0,4.0,4.0,4.0,4.0
528071619,3.0,3.0,4.0,3.0,2.0,3.0,3.0
528071620,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071621,3.0,3.0,3.0,3.0,2.0,3.0,3.0
528071622,4.0,3.0,3.0,4.0,4.0,4.0,4.0
528071623,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071624,2.0,2.0,3.0,4.0,3.0,3.0,4.0
528071625,3.0,1.0,4.0,2.0,1.0,2.0,2.0
528071626,-1.0,2.0,-1.0,3.0,-1.0,-1.0,2.0
528071627,4.0,3.0,4.0,4.0,4.0,4.0,4.0
528071628,4.0,4.0,4.0,-1.0,-1.0,4.0,4.0
528071629,2.0,3.0,4.0,3.0,2.0,2.0,3.0
528071630,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071631,3.0,3.0,4.0,3.0,4.0,4.0,4.0
528071632,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071633,2.0,2.0,3.0,3.0,2.0,3.0,3.0
528071634,4.0,4.0,4.0,3.0,4.0,4.0,3.0
528071635,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071636,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071637,3.0,3.0,4.0,3.0,2.0,3.0,3.0
528071638,2.0,1.0,3.0,2.0,1.0,1.0,1.0
528071639,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071640,4.0,4.0,4.0,3.0,3.0,2.0,3.0
528071641,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071642,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071643,3.0,2.0,3.0,2.0,3.0,3.0,3.0
528071644,3.0,-1.0,3.0,3.0,4.0,3.0,3.0
528071645,4.0,3.0,2.0,4.0,-1.0,4.0,4.0
528071646,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071647,3.0,3.0,4.0,3.0,3.0,3.0,3.0
528071648,2.0,3.0,-5.0,3.0,2.0,2.0,2.0
528071649,3.0,2.0,3.0,3.0,2.0,3.0,3.0
528071650,3.0,2.0,3.0,3.0,2.0,2.0,2.0
528071651,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0
528071652,4.0,4.0,4.0,4.0,4.0,4.0,4.0
