D_INTERVIEW,Q158,Q159,Q160,Q161,Q162
528070001,-5,-5,-5,-5,-5
528070002,8,8,2,3,3
528070003,8,8,3,7,7
528070004,8,8,1,1,1
528070005,-1,-1,-1,3,-1
528070006,6,6,5,4,4
528070007,10,10,1,2,2
528070008,-1,-5,-5,-5,-5
528070009,8,8,1,3,3
528070010,8,8,5,6,7
528070011,8,5,5,5,1
528070012,8,8,2,2,3
528070013,10,9,2,3,2
528070014,8,8,1,-1,3
528070015,10,10,1,1,1
528070016,7,7,4,3,3
528070017,10,10,1,1,1
528070018,7,6,5,10,6
528070019,5,5,2,5,5
528070020,6,7,7,7,7
528070021,9,7,4,4,4
528070022,8,7,3,6,7
528070023,8,8,1,1,2
528070024,6,6,6,5,4
528070025,8,8,2,7,4
528070026,7,7,2,2,3
528070027,8,8,2,1,1
528070028,5,5,3,3,5
528070029,7,5,6,7,7
528070030,8,8,-1,3,3
528070031,8,8,2,5,2
528070032,-1,-1,-1,-2,-2
528070033,-1,5,1,5,1
528070034,-5,-5,-5,-5,-5
528070035,10,10,1,1,3
528070036,6,4,5,7,6
528070037,8,8,7,9,5
528070038,5,6,2,2,4
528070039,8,8,1,2,5
528070040,5,5,5,5,8
528070041,7,7,7,8,7
528070042,8,7,4,2,4
528070043,-1,-1,-1,-1,-1
528070044,8,6,5,1,5
528070045,4,4,3,5,4
528070046,-1,-1,10,10,10
528070047,8,7,10,9,2
528070048,10,8,1,1,5
528070049,-5,-5,-5,-5,-5
528070050,7,7,3,4,5
528070051,7,6,1,1,1
528070052,6,4,1,7,1
528070053,6,6,2,2,1
528070054,7,7,5,5,5
528070055,10,10,1,1,2
528070056,6,6,2,-1,3
528070057,8,8,1,8,2
528070058,10,10,1,1,1
528070059,8,8,1,2,5
528070060,8,8,2,2,7
528070061,9,9,2,4,3
528070062,5,5,7,7,5
528070063,6,7,-5,-1,-5
528070064,10,10,8,8,5
528070065,7,6,7,7,3
528070066,10,10,1,1,1
528070067,7,8,-1,3,3
528070068,7,7,5,-1,5
528070069,10,5,1,1,1
528070070,5,6,6,4,5
528070071,9,9,9,9,5
528070072,-5,-5,-5,-5,-5
528070073,5,5,-1,-1,-1
528070074,6,6,5,4,4
528070075,8,8,2,2,2
528070076,3,4,5,8,6
528070077,8,8,5,3,4
528070078,8,6,3,3,4
528070079,9,9,5,2,2
528070080,7,7,-1,-1,4
528070081,-1,-1,-1,-1,-1
528070082,9,9,1,5,4
528070083,6,6,3,3,5
528070084,9,9,1,3,2
528070085,10,5,1,1,1
528070086,9,7,2,9,9
528070087,9,8,1,2,1
528070088,9,9,9,6,2
528070089,-1,10,1,5,5
528070090,10,9,1,2,1
528070091,8,8,3,3,5
528070092,1,1,5,5,5
528070093,3,3,5,10,5
528070094,3,-1,1,1,5
528070095,7,8,3,3,2
528070096,10,10,5,1,1
528070097,7,6,3,3,1
528070098,8,9,2,3,1
528070099,8,8,3,7,3
528070100,6,6,3,1,1
528070101,7,8,3,1,4
528070102,7,6,8,8,4
528070103,7,7,3,3,5
528070104,7,4,5,5,3
528070105,6,5,2,3,5
528070106,7,7,1,1,4
528070107,10,10,1,6,2
528070108,7,7,7,7,7
528070109,-1,-1,8,5,6
528070110,8,8,7,3,3
528070111,9,9,3,4,3
528070112,6,-1,9,-1,6
528070113,-5,-5,-5,-5,-5
528070114,1,2,9,2,4
528070115,8,8,1,1,1
528070116,4,5,6,6,6
528070117,5,4,4,6,4
528070118,6,6,6,6,6
528070119,8,7,5,8,5
528070120,8,8,2,2,2
528070121,8,8,1,-1,2
528070122,7,7,8,7,5
528070123,8,8,1,7,2
528070124,-5,-5,-5,-5,-5
528070125,10,-1,10,10,-1
528070126,8,7,5,-1,8
528070127,8,8,2,3,8
528070128,8,7,1,3,1
528070129,5,5,5,5,5
528070130,6,2,1,1,1
528070131,8,8,2,3,3
528070132,3,3,2,10,3
528070133,-1,-1,-1,-1,-1
528070134,6,7,4,-1,5
528070135,9,5,7,3,1
528070136,8,7,7,5,7
528070137,8,7,1,3,8
528070138,7,7,7,3,7
528070139,8,8,2,-1,2
528070140,7,8,1,1,1
528070141,8,8,8,4,6
528070142,8,7,3,4,4
528070143,5,3,8,8,8
528070144,8,3,-1,2,1
528070145,-5,-5,-5,-5,-5
528070146,8,8,4,4,4
528070147,8,8,3,3,5
528070148,8,8,3,7,-1
528070149,7,7,4,4,5
528070150,6,5,7,7,3
528070151,7,6,7,7,7
528070152,8,8,1,1,3
528070153,8,8,6,2,2
528070154,5,5,5,5,5
528070155,8,5,1,1,2
528070156,9,9,7,2,2
528070157,8,8,4,3,3
528070158,9,8,3,3,2
528070159,-1,-1,-1,-1,-1
528070160,7,7,2,2,5
528070161,6,5,5,7,5
528070162,8,8,1,1,1
528070163,3,5,9,9,2
528070164,7,7,5,-1,6
528070165,6,6,1,1,6
528070166,7,7,-1,2,6
528070167,5,4,3,2,3
528070168,10,10,1,5,4
528070169,8,8,5,3,5
528070170,10,10,1,1,1
528070171,7,6,1,2,2
528070172,10,10,1,1,1
528070173,10,10,1,1,1
528070174,8,7,10,-1,-1
528070175,7,7,2,2,2
528070176,-2,-5,-2,-2,-2
528070177,6,5,-5,-1,3
528070178,3,3,1,7,6
528070179,5,5,5,3,5
528070180,8,8,2,2,4
528070181,8,7,5,3,3
528070182,8,7,7,6,3
528070183,7,7,5,7,7
528070184,9,7,6,9,7
528070185,8,9,5,2,2
528070186,-1,-1,-1,-1,-1
528070187,6,7,8,9,8
528070188,5,5,8,-1,-1
528070189,7,8,2,3,8
528070190,8,8,3,2,2
528070191,8,8,1,5,2
528070192,-1,-1,-1,-1,-1
528070193,6,7,5,6,8
528070194,7,7,6,4,4
528070195,8,6,1,2,1
528070196,7,6,7,3,5
528070197,8,4,3,2,3
528070198,5,7,3,5,4
528070199,6,6,2,2,1
528070200,5,5,6,6,5
528070201,10,10,1,1,2
528070202,10,10,1,1,1
528070203,5,6,3,3,3
528070204,8,5,4,3,4
528070205,6,8,1,1,1
528070206,10,10,4,-1,7
528070207,-1,-1,-1,-1,-1
528070208,7,4,5,4,3
528070209,4,4,5,5,7
528070210,7,-1,1,1,1
528070211,5,5,1,1,1
528070212,8,8,3,3,5
528070213,9,9,1,2,2
528070214,6,6,4,5,4
528070215,5,5,4,5,5
528070216,7,6,1,-1,-1
528070217,8,9,3,5,7
528070218,8,8,2,5,1
528070219,-5,-5,-5,-5,-5
528070220,7,8,2,5,2
528070221,9,9,1,1,7
528070222,7,7,8,3,2
528070223,8,8,5,-1,2
528070224,8,8,2,4,3
528070225,7,7,2,2,3
528070226,8,8,2,3,4
528070227,8,8,1,1,3
528070228,8,8,-1,-1,3
528070229,8,8,3,7,9
528070230,8,8,3,5,4
528070231,6,5,1,2,1
528070232,7,7,1,5,1
528070233,8,8,1,1,2
528070234,9,9,1,8,2
528070235,10,8,8,7,5
528070236,10,10,2,1,2
528070237,-1,-1,-1,-1,-1
528070238,8,8,1,2,1
528070239,9,9,2,4,4
528070240,8,8,1,1,1
528070241,6,6,2,6,3
528070242,8,8,3,6,2
528070243,5,6,6,5,6
528070244,-1,-1,-5,-1,-1
528070245,8,5,2,5,5
528070246,10,10,10,10,10
528070247,-1,6,-1,-1,7
528070248,8,8,3,7,2
528070249,5,3,10,2,5
528070250,7,7,4,6,6
528070251,6,7,4,2,5
528070252,8,8,4,4,1
528070253,7,8,7,4,5
528070254,6,5,4,4,4
528070255,7,7,7,4,5
528070256,8,9,1,2,2
528070257,3,-1,5,5,-1
528070258,6,6,4,4,7
528070259,10,10,6,1,6
528070260,9,9,2,1,1
528070261,6,6,8,-1,8
528070262,8,8,2,2,1
528070263,7,4,5,5,2
528070264,8,8,2,6,2
528070265,8,7,4,-1,4
528070266,7,7,2,2,6
528070267,5,5,5,7,5
528070268,8,8,4,2,7
528070269,10,8,3,1,3
528070270,5,4,1,6,-1
528070271,7,6,3,7,3
528070272,8,8,3,3,3
528070273,7,7,1,1,1
528070274,6,6,2,2,2
528070275,6,5,4,2,5
528070276,9,5,2,2,3
528070277,6,6,-1,-1,5
528070278,8,8,5,5,5
528070279,6,6,4,4,1
528070280,5,5,1,1,1
528070281,9,8,1,1,1
528070282,6,-1,5,-1,4
528070283,5,5,1,4,3
528070284,-5,-5,-5,-5,-5
528070285,5,6,7,7,5
528070286,7,6,1,1,1
528070287,9,9,1,1,2
528070288,6,7,4,5,4
528070289,8,10,10,5,8
528070290,5,5,4,4,4
528070291,7,7,1,-1,5
528070292,9,9,1,2,2
528070293,8,8,7,2,2
528070294,4,7,6,5,5
528070295,5,5,5,-1,5
528070296,5,4,3,5,1
528070297,8,7,3,5,4
528070298,10,10,1,1,1
528070299,8,4,8,8,4
528070300,-5,-5,-5,-5,-5
528070301,8,8,8,7,3
528070302,10,9,2,-1,3
528070303,8,8,-1,7,7
528070304,10,10,1,3,1
528070305,8,8,2,2,2
528070306,10,10,10,8,1
528070307,9,8,1,3,3
528070308,10,10,1,1,1
528070309,-5,-1,9,5,-1
528070310,10,10,1,1,4
528070311,7,7,3,4,4
528070312,10,10,3,5,3
528070313,9,10,2,2,1
528070314,7,8,3,3,9
528070315,8,10,2,2,1
528070316,4,3,7,-1,8
528070317,8,8,1,3,2
528070318,7,5,1,1,2
528070319,7,5,-1,-1,5
528070320,8,8,1,2,2
528070321,4,4,5,5,5
528070322,9,10,1,1,1
528070323,8,8,1,5,2
528070324,9,6,3,1,4
528070325,-5,-5,-5,-5,-5
528070326,1,1,10,10,4
528070327,7,6,5,-1,6
528070328,-5,-5,-5,-5,-5
528070329,7,7,5,5,7
528070330,5,5,-5,6,6
528070331,6,8,6,-1,3
528070332,8,6,5,4,3
528070333,8,8,4,4,4
528070334,7,7,5,-1,4
528070335,9,9,5,2,2
528070336,8,6,9,9,4
528070337,10,10,1,7,1
528070338,8,8,2,2,2
528070339,-5,-5,-5,-5,-5
528070340,6,7,7,7,7
528070341,7,6,1,3,3
528070342,7,6,3,3,3
528070343,6,7,1,1,1
528070344,8,7,1,5,7
528070345,7,7,1,2,2
528070346,10,5,1,2,1
528070347,-5,-5,-5,-5,-5
528070348,10,10,1,1,1
528070349,6,5,5,6,6
528070350,6,5,8,3,1
528070351,7,6,3,-1,5
528070352,7,7,7,-1,2
528070353,7,6,3,3,3
528070354,8,8,1,1,2
528070355,5,5,1,1,5
528070356,9,9,2,8,7
528070357,8,9,3,6,3
528070358,8,8,9,6,3
528070359,8,8,4,2,2
528070360,8,8,6,4,3
528070361,7,6,4,6,4
528070362,-1,-1,-1,-1,-1
528070363,4,4,8,8,2
528070364,8,8,3,2,2
528070365,8,-1,3,-1,5
528070366,-1,-1,-1,-1,-1
528070367,8,8,4,4,4
528070368,6,6,1,1,1
528070369,10,10,1,3,1
528070370,5,5,1,5,5
528070371,5,3,10,7,2
528070372,-5,-5,-5,-5,-5
528070373,8,7,7,8,7
528070374,5,6,2,2,9
528070375,10,10,1,1,10
528070376,8,8,2,2,2
528070377,8,8,1,1,4
528070378,7,7,3,7,7
528070379,9,10,1,3,4
528070380,7,6,7,6,4
528070381,5,8,3,6,4
528070382,8,8,3,2,2
528070383,10,10,3,3,2
528070384,9,10,3,5,3
528070385,5,6,5,2,6
528070386,10,10,10,1,8
528070387,4,8,1,2,1
528070388,7,-1,8,-1,8
528070389,10,10,3,3,4
528070390,9,9,1,2,2
528070391,5,5,5,5,5
528070392,10,10,1,1,6
528070393,10,10,1,1,1
528070394,7,6,2,5,2
528070395,8,8,1,1,10
528070396,6,7,1,6,2
528070397,9,9,2,1,1
528070398,9,7,2,2,1
528070399,7,7,5,5,5
528070400,10,10,1,1,1
528070401,-1,-1,-1,-1,-1
528070402,-5,-5,-5,-5,-5
528070403,6,6,8,7,8
528070404,6,6,8,8,3
528070405,7,7,5,5,5
528070406,6,5,1,7,5
528070407,7,8,1,1,3
528070408,1,1,7,1,1
528070409,8,8,3,3,2
528070410,-1,-1,-1,-1,-1
528070411,9,9,2,2,2
528070412,8,4,3,-1,2
528070413,8,8,1,1,3
528070414,8,8,4,6,7
528070415,8,8,4,4,6
528070416,8,9,3,-1,10
528070417,6,6,5,5,5
528070418,5,4,1,1,1
528070419,9,7,3,3,2
528070420,5,5,5,-1,8
528070421,4,4,2,4,-5
528070422,6,6,10,6,6
528070423,8,8,1,1,1
528070424,8,7,7,6,6
528070425,10,10,1,1,1
528070426,7,7,1,1,2
528070427,6,6,1,-1,3
528070428,8,8,1,4,3
528070429,10,10,1,1,1
528070430,5,7,2,-1,4
528070431,8,7,1,3,2
528070432,10,5,1,3,3
528070433,10,10,1,1,3
528070434,6,5,2,5,9
528070435,7,7,5,6,5
528070436,6,7,5,6,5
528070437,6,6,3,2,5
528070438,10,10,6,5,8
528070439,8,6,1,1,1
528070440,8,7,1,1,1
528070441,7,7,1,1,5
528070442,5,5,3,3,3
528070443,-1,8,2,8,10
528070444,4,4,4,4,4
528070445,8,8,4,4,6
528070446,10,10,1,1,1
528070447,9,8,6,7,2
528070448,7,7,5,-1,-1
528070449,10,10,8,2,9
528070450,-1,-1,-1,-1,-1
528070451,10,8,1,1,1
528070452,9,8,3,3,10
528070453,10,5,1,1,2
528070454,10,10,1,-1,1
528070455,7,7,3,5,4
528070456,8,5,1,5,1
528070457,8,8,3,3,1
528070458,5,5,5,3,3
528070459,4,5,1,1,1
528070460,9,9,2,-1,1
528070461,10,10,3,9,3
528070462,-1,-1,-1,-1,-1
528070463,8,8,3,3,3
528070464,4,6,5,2,7
528070465,7,7,1,1,1
528070466,-1,-1,-1,-1,-1
528070467,10,10,5,2,6
528070468,8,8,5,3,5
528070469,7,-1,1,-1,7
528070470,7,7,5,6,5
528070471,8,8,1,1,3
528070472,8,10,9,1,-1
528070473,9,9,3,5,3
528070474,6,6,3,-1,6
528070475,7,7,5,6,6
528070476,7,7,1,1,6
528070477,-1,-1,-1,-1,-1
528070478,8,8,1,5,2
528070479,5,6,4,3,1
528070480,8,8,3,2,1
528070481,7,-1,2,5,3
528070482,8,8,1,1,3
528070483,4,5,-1,2,5
528070484,-1,-1,-1,-1,-1
528070485,8,8,7,4,2
528070486,-5,-5,-5,-5,-5
528070487,8,8,8,5,5
528070488,7,8,2,2,2
528070489,8,9,1,1,1
528070490,8,8,7,-1,5
528070491,9,8,1,1,1
528070492,9,8,1,1,5
528070493,-1,-1,7,7,2
528070494,5,-1,1,1,1
528070495,7,4,3,-1,3
528070496,3,5,8,6,8
528070497,10,10,1,3,3
528070498,9,9,2,3,1
528070499,6,6,3,4,6
528070500,7,6,3,4,7
528070501,8,8,1,7,4
528070502,10,10,1,1,1
528070503,7,7,1,-1,1
528070504,8,5,1,5,5
528070505,8,8,1,2,2
528070506,7,7,1,4,2
528070507,-1,-1,-1,-1,-1
528070508,3,4,5,8,5
528070509,-5,-5,-5,-5,-5
528070510,8,8,1,1,2
528070511,5,5,1,3,1
528070512,8,8,3,2,2
528070513,10,10,1,1,2
528070514,9,8,2,4,1
528070515,6,8,7,6,6
528070516,7,7,3,5,4
528070517,7,7,1,1,1
528070518,-5,-5,-5,-5,-5
528070519,8,8,2,6,3
528070520,10,10,1,1,1
528070521,6,3,5,3,5
528070522,-5,-5,-5,-5,-5
528070523,7,7,7,7,6
528070524,8,10,2,4,3
528070525,9,9,6,6,5
528070526,8,8,1,1,1
528070527,8,8,-5,2,2
528070528,8,9,7,8,5
528070529,7,7,-1,7,2
528070530,-5,-5,-5,-5,-5
528070531,6,6,2,2,3
528070532,7,9,4,5,2
528070533,8,9,3,6,3
528070534,10,10,1,1,1
528070535,9,9,2,1,1
528070536,8,8,2,4,4
528070537,6,5,2,6,4
528070538,7,8,1,-1,7
528070539,6,-1,2,-1,5
528070540,10,9,1,1,1
528070541,5,5,4,5,5
528070542,7,7,5,2,4
528070543,8,8,9,-1,-2
528070544,7,7,1,3,4
528070545,5,6,6,6,6
528070546,6,7,1,10,7
528070547,7,7,1,1,1
528070548,-5,-5,-5,-5,-5
528070549,10,10,1,1,1
528070550,-1,-1,-1,-1,-1
528070551,6,7,8,5,5
528070552,8,8,3,1,1
528070553,10,10,8,5,10
528070554,8,8,1,-1,3
528070555,4,5,5,6,6
528070556,8,8,1,1,3
528070557,7,8,2,5,5
528070558,9,8,3,2,1
528070559,7,7,1,1,1
528070560,9,9,3,5,9
528070561,3,2,9,-1,10
528070562,-2,-1,-1,-1,-1
528070563,10,10,1,1,1
528070564,7,8,5,6,2
528070565,-5,-5,-5,-5,-5
528070566,7,8,2,1,2
528070567,7,7,6,4,5
528070568,9,9,4,4,3
528070569,10,10,1,3,1
528070570,5,5,7,7,5
528070571,4,6,5,4,6
528070572,5,5,5,5,5
528070573,-5,-5,-5,-5,-5
528070574,9,9,1,5,3
528070575,8,7,4,4,3
528070576,4,3,1,10,1
528070577,8,8,3,2,2
528070578,7,7,7,-1,9
528070579,8,8,2,3,3
528070580,10,10,1,1,7
528070581,8,8,-1,-1,-1
528070582,-1,-1,-1,-1,-1
528070583,9,5,2,2,4
528070584,8,8,1,2,5
528070585,9,9,3,3,2
528070586,9,9,2,2,1
528070587,9,9,1,1,1
528070588,8,8,2,7,2
528070589,9,9,3,3,2
528070590,5,7,1,1,6
528070591,8,8,1,1,1
528070592,8,8,2,2,5
528070593,10,9,1,2,2
528070594,8,8,1,1,1
528070595,4,4,5,6,5
528070596,-5,-5,-5,-5,-5
528070597,-1,7,9,-1,6
528070598,9,9,1,1,1
528070599,-1,-1,-1,-1,-1
528070600,8,8,1,1,1
528070601,6,6,6,6,6
528070602,10,9,1,2,1
528070603,10,9,1,1,2
528070604,7,7,5,7,6
528070605,-1,-1,-1,-1,-1
528070606,8,9,8,7,8
528070607,9,9,5,2,5
528070608,6,7,3,2,6
528070609,10,1,10,10,1
528070610,8,8,1,1,1
528070611,8,8,2,3,1
528070612,10,10,3,3,1
528070613,10,10,1,1,1
528070614,10,10,1,1,1
528070615,-5,-5,-5,-5,-5
528070616,8,4,9,5,6
528070617,10,10,1,1,1
528070618,8,8,8,2,2
528070619,7,6,2,6,2
528070620,8,8,1,3,2
528070621,4,6,9,5,5
528070622,4,3,9,8,4
528070623,7,8,1,1,5
528070624,6,7,1,10,4
528070625,9,9,1,1,1
528070626,8,7,3,-1,4
528070627,5,5,5,6,4
528070628,3,4,2,3,4
528070629,10,10,1,1,1
528070630,8,-1,3,6,1
528070631,8,7,1,1,1
528070632,8,8,2,3,7
528070633,7,7,1,3,1
528070634,7,6,2,2,4
528070635,10,10,1,1,2
528070636,6,6,7,-1,1
528070637,6,5,4,6,5
528070638,9,7,1,1,1
528070639,-1,-1,-1,-1,-1
528070640,7,-1,5,6,2
528070641,-5,-5,-5,-5,-5
528070642,5,5,5,5,5
528070643,7,8,6,7,6
528070644,6,3,8,8,8
528070645,-5,-5,-5,-5,-5
528070646,9,9,2,2,2
528070647,5,3,3,5,4
528070648,6,2,6,2,1
528070649,8,8,1,3,3
528070650,7,7,9,2,2
528070651,10,10,1,1,1
528070652,8,8,8,7,5
528070653,7,6,8,6,3
528070654,3,3,8,8,6
528070655,9,9,5,1,3
528070656,8,3,1,1,5
528070657,7,7,1,1,1
528070658,10,10,1,1,1
528070659,2,2,6,10,1
528070660,7,7,1,1,1
528070661,-1,-1,-1,-1,10
528070662,6,5,5,5,7
528070663,7,8,6,8,1
528070664,-1,-1,-1,-1,-1
528070665,-1,-1,-1,-1,-1
528070666,8,7,3,3,3
528070667,8,8,1,1,1
528070668,8,8,2,4,2
528070669,10,10,1,1,2
528070670,-5,-5,-5,-5,-5
528070671,-5,-5,-5,-5,-5
528070672,10,10,6,1,4
528070673,5,5,5,5,5
528070674,10,10,1,1,1
528070675,10,10,1,5,3
528070676,-5,-5,-5,-5,-5
528070677,9,9,2,2,2
528070678,7,7,7,4,3
528070679,9,9,1,2,1
528070680,7,7,2,1,5
528070681,8,8,6,6,6
528070682,8,8,1,5,4
528070683,-2,-1,-2,-1,-1
528070684,5,5,8,-1,5
528070685,4,4,8,6,4
528070686,8,8,4,6,2
528070687,9,9,2,6,2
528070688,7,7,-1,-1,4
528070689,5,6,4,5,5
528070690,6,6,2,5,6
528070691,8,8,1,1,8
528070692,5,6,-1,-1,7
528070693,7,5,2,5,7
528070694,8,8,2,6,7
528070695,5,5,5,5,8
