D_INTERVIEW,Q113,Q114,Q115,Q116,Q117
392070001,1.0,2.0,2.0,2.0,1.0
392070002,2.0,2.0,2.0,1.0,1.0
392070003,2.0,-1.0,2.0,2.0,2.0
392070004,4.0,4.0,4.0,3.0,4.0
392070005,-1.0,2.0,-1.0,2.0,-1.0
392070006,4.0,4.0,4.0,4.0,4.0
392070007,-1.0,-1.0,2.0,-1.0,-1.0
392070008,2.0,2.0,2.0,2.0,2.0
392070009,3.0,3.0,3.0,3.0,3.0
392070010,2.0,2.0,2.0,2.0,2.0
392070011,2.0,2.0,2.0,2.0,2.0
392070012,2.0,2.0,2.0,2.0,-1.0
392070013,2.0,2.0,2.0,2.0,2.0
392070014,2.0,2.0,2.0,-1.0,2.0
392070015,2.0,2.0,2.0,2.0,2.0
392070016,2.0,3.0,2.0,2.0,2.0
392070017,-1.0,2.0,2.0,2.0,2.0
392070018,2.0,2.0,2.0,1.0,2.0
392070019,-1.0,-1.0,-1.0,-1.0,-1.0
392070020,-1.0,-1.0,-1.0,-1.0,-1.0
392070021,-1.0,-1.0,-1.0,-1.0,-1.0
392070022,-1.0,-1.0,-1.0,1.0,1.0
392070023,3.0,3.0,3.0,3.0,3.0
392070024,2.0,2.0,2.0,2.0,2.0
392070025,-1.0,-1.0,-1.0,-1.0,-1.0
392070026,2.0,2.0,2.0,3.0,-1.0
392070027,2.0,2.0,2.0,2.0,2.0
392070028,3.0,2.0,2.0,2.0,2.0
392070029,2.0,2.0,2.0,2.0,2.0
392070030,2.0,2.0,2.0,2.0,2.0
392070031,2.0,2.0,2.0,2.0,2.0
392070032,2.0,2.0,-1.0,2.0,2.0
392070033,2.0,2.0,2.0,2.0,2.0
392070034,-1.0,-1.0,-1.0,-1.0,-1.0
392070035,2.0,3.0,2.0,2.0,2.0
392070036,-1.0,2.0,2.0,2.0,2.0
392070037,2.0,2.0,2.0,1.0,2.0
392070038,2.0,2.0,2.0,2.0,2.0
392070039,3.0,3.0,2.0,2.0,3.0
392070040,2.0,2.0,2.0,2.0,2.0
392070041,3.0,3.0,3.0,3.0,3.0
392070042,3.0,3.0,-1.0,2.0,2.0
392070043,-1.0,2.0,3.0,2.0,2.0
392070044,2.0,3.0,2.0,2.0,3.0
392070045,2.0,3.0,2.0,2.0,2.0
392070046,2.0,3.0,3.0,3.0,3.0
392070047,-1.0,-1.0,-1.0,-1.0,-1.0
392070048,2.0,3.0,3.0,2.0,2.0
392070049,2.0,2.0,2.0,3.0,3.0
392070050,2.0,-1.0,-1.0,-1.0,-1.0
392070051,-1.0,-1.0,-1.0,-1.0,-1.0
392070052,2.0,2.0,2.0,2.0,2.0
392070053,2.0,2.0,2.0,2.0,2.0
392070054,3.0,2.0,2.0,2.0,-1.0
392070055,2.0,3.0,2.0,2.0,3.0
392070056,-1.0,3.0,2.0,2.0,2.0
392070057,2.0,2.0,2.0,2.0,2.0
392070058,2.0,2.0,2.0,2.0,2.0
392070059,2.0,2.0,2.0,2.0,3.0
392070060,3.0,3.0,3.0,3.0,4.0
392070061,2.0,2.0,2.0,2.0,2.0
392070062,2.0,3.0,2.0,2.0,-1.0
392070063,-1.0,3.0,2.0,2.0,2.0
392070064,-1.0,2.0,-1.0,-1.0,-1.0
392070065,2.0,3.0,2.0,2.0,2.0
392070066,2.0,2.0,2.0,-1.0,2.0
392070067,2.0,2.0,2.0,2.0,2.0
392070068,2.0,2.0,2.0,2.0,2.0
392070069,2.0,2.0,2.0,2.0,-1.0
392070070,2.0,2.0,2.0,2.0,2.0
392070071,2.0,2.0,2.0,2.0,2.0
392070072,-1.0,-1.0,-1.0,-1.0,-1.0
392070073,3.0,2.0,3.0,4.0,4.0
392070074,2.0,2.0,2.0,2.0,2.0
392070075,-1.0,-1.0,-1.0,-1.0,-1.0
392070076,2.0,2.0,2.0,2.0,2.0
392070077,3.0,3.0,2.0,2.0,2.0
392070078,2.0,3.0,3.0,2.0,2.0
392070079,-1.0,-1.0,-1.0,-1.0,-1.0
392070080,2.0,3.0,2.0,2.0,3.0
