D_INTERVIEW,Q106,Q107,Q108,Q109,Q110
170070052,8,8,5,4,8
170070053,6,6,2,5,1
170070054,8,7,10,5,10
170070057,10,5,8,1,3
170070069,7,6,10,10,10
170070074,5,5,5,5,5
170070075,5,6,3,2,7
170070076,10,10,10,1,1
170070080,1,10,1,1,10
170070085,10,10,10,10,1
170070087,1,8,3,5,10
170070093,9,5,5,5,5
170070104,10,10,1,1,1
170070105,5,8,5,5,5
170070112,10,10,9,1,1
170070113,10,5,1,3,10
170070122,3,2,5,5,5
170070126,9,10,5,5,7
170070128,10,10,1,10,5
170070132,5,3,5,5,10
170070154,10,10,9,2,2
170070156,10,7,7,5,5
170070197,1,5,4,3,2
170070198,7,7,5,5,5
170070210,7,8,1,3,10
170070213,9,5,5,4,7
170070214,9,9,10,1,10
170070215,5,5,5,5,5
170070219,2,3,6,5,3
170070222,8,6,5,5,2
170070224,1,5,1,1,1
170070253,10,1,10,1,1
170070255,5,10,1,1,10
170070261,7,1,1,1,1
170070308,10,6,6,1,4
170070312,10,1,1,5,5
170070323,7,5,6,4,5
170070332,10,6,10,10,10
170070334,10,6,9,1,4
170070337,3,5,9,10,7
170070341,7,3,9,3,7
170070344,10,9,9,10,9
170070358,8,6,7,5,3
170070366,10,10,6,1,1
170070369,10,10,7,5,5
170070378,1,1,10,10,10
170070385,1,10,5,1,1
170070388,10,1,1,1,1
170070389,10,5,10,5,10
170070390,9,9,1,10,1
170070393,9,7,10,8,5
170070394,5,3,5,8,9
170070395,6,5,8,5,5
170070407,10,9,5,10,5
170070408,8,9,9,3,3
170070414,9,7,5,7,7
170070415,10,8,9,10,10
170070418,5,4,9,5,4
170070421,7,6,5,5,3
170070422,10,1,10,10,10
170070423,1,10,10,1,1
170070426,10,10,5,5,5
170070432,5,7,4,4,5
170070442,1,1,10,1,1
170070465,5,5,8,10,6
170070471,10,10,10,1,9
170070497,10,10,1,1,1
170070503,6,8,9,3,5
170070507,10,1,10,10,9
170070510,10,10,10,10,10
170070514,10,1,1,1,1
170070515,10,10,10,10,10
170070522,7,2,3,4,7
170070530,10,10,10,1,10
170070531,3,5,8,3,4
170070534,5,5,4,2,5
170070538,5,9,10,5,5
170070541,4,6,5,2,4
170070544,10,10,5,5,5
170070545,5,4,5,5,5
170070553,3,10,10,10,10
170070558,10,10,1,1,10
170070559,1,1,10,1,1
170070560,2,4,10,2,5
170070561,6,6,5,5,4
170070562,5,10,10,10,10
170070565,2,5,7,6,10
170070585,7,4,5,6,5
170070593,4,9,2,4,1
170070598,3,5,1,5,4
170070601,5,5,5,10,10
170070621,1,1,1,10,1
170070626,8,5,5,1,3
170070630,5,10,10,5,10
