D_INTERVIEW,Q235,Q236,Q237,Q238,Q239
392070001,4,4,4,1,4
392070002,1,2,4,1,4
392070003,4,4,4,1,4
392070004,1,2,4,2,4
392070005,-1,-1,-1,-1,-1
392070006,2,2,4,3,4
392070007,4,4,4,-1,4
392070008,-1,2,3,2,4
392070009,3,3,4,3,2
392070010,3,3,4,1,4
392070011,4,2,4,2,4
392070012,2,-1,4,2,4
392070013,2,2,4,2,2
392070014,2,2,4,2,4
392070015,4,3,4,1,4
392070016,2,1,4,1,4
392070017,-1,-1,4,1,4
392070018,3,3,4,1,4
392070019,2,2,4,2,4
392070020,3,2,4,2,4
392070021,4,-1,4,1,4
392070022,4,4,4,1,4
392070023,3,-1,4,4,4
392070024,-1,-1,-1,-1,-1
392070025,-1,-1,-1,-1,-1
392070026,3,4,3,4,4
392070027,2,2,3,2,4
392070028,-1,-1,-1,-1,-1
392070029,3,2,3,2,4
392070030,-2,-2,-2,-2,-2
392070031,4,2,4,1,4
392070032,3,3,4,1,4
392070033,3,3,4,1,4
392070034,2,2,4,1,4
392070035,3,3,3,2,3
392070036,3,3,4,1,4
392070037,4,3,4,1,4
392070038,3,-1,4,1,4
392070039,3,2,4,2,-1
392070040,3,2,4,1,4
392070041,4,4,4,4,4
392070042,1,2,4,1,-1
392070043,3,2,3,1,4
392070044,3,2,4,1,4
392070045,2,2,4,2,4
392070046,3,3,4,1,4
392070047,-1,-1,-1,-1,-1
392070048,3,2,4,1,4
392070049,2,-1,-1,-1,-1
392070050,3,-1,4,1,4
392070051,-1,-1,-1,-1,4
392070052,3,2,4,2,4
392070053,3,2,4,1,4
392070054,3,3,4,1,4
392070055,4,4,4,1,4
392070056,2,3,4,2,4
392070057,4,3,4,1,4
392070058,-1,-1,4,1,4
392070059,4,2,4,1,4
392070060,3,3,-1,2,-1
392070061,4,2,4,1,4
392070062,2,3,4,2,4
392070063,-1,2,4,2,4
392070064,4,4,4,1,4
392070065,4,3,4,1,4
392070066,3,2,-1,-1,4
392070067,4,4,4,1,4
392070068,2,2,4,2,4
392070069,4,-1,4,1,4
392070070,4,4,4,1,4
392070071,3,4,4,1,4
392070072,-1,-1,-1,-1,-1
392070073,2,3,4,2,4
392070074,-1,-1,-1,1,-1
392070075,3,-1,-1,-1,-1
392070076,4,4,4,1,4
392070077,4,4,4,1,4
392070078,2,2,3,2,4
392070079,-1,-1,-1,-1,-1
392070080,3,1,3,2,3
392070081,-1,-1,-1,-1,-1
392070082,2,2,4,2,4
392070083,-1,-1,-1,-1,-1
392070084,1,1,3,2,3
392070085,3,3,4,1,4
392070086,4,3,4,2,4
392070087,-1,-1,-1,-1,-1
392070088,-1,-1,4,2,-1
392070089,3,2,3,2,3
392070090,4,2,4,2,4
392070091,3,4,4,1,4
392070092,4,3,4,3,3
392070093,2,2,-1,-1,-1
392070094,3,3,4,2,4
392070095,1,1,4,1,4
392070096,3,3,4,2,4
392070097,-1,-1,-1,2,-1
392070098,-1,-1,4,1,4
392070099,3,4,3,2,4
392070100,3,4,4,1,4
392070101,1,2,4,1,4
392070102,-1,-1,3,2,4
392070103,-1,-1,-1,1,-1
392070104,-1,-1,3,2,4
392070105,3,-1,3,-1,3
392070106,3,2,4,2,-1
392070107,4,-1,4,2,4
392070108,3,2,4,2,4
392070109,3,3,4,3,4
392070110,2,2,-1,2,4
392070111,-1,-1,-1,-1,-1
392070112,4,4,4,2,4
392070113,-1,-1,4,2,-1
392070114,3,2,4,2,4
392070115,1,2,4,1,4
392070116,-1,-1,-1,-1,-1
392070117,3,2,4,1,4
392070118,1,1,3,1,4
392070119,2,1,3,2,4
392070120,2,3,3,3,4
392070121,4,2,4,1,4
392070122,4,2,4,2,4
392070123,4,4,4,1,4
392070124,-1,-1,4,1,4
392070125,4,4,4,2,4
392070126,2,3,4,1,4
392070127,4,4,4,1,4
392070128,3,3,4,1,4
392070129,1,2,3,1,4
392070130,4,-1,2,-1,3
392070131,3,1,4,2,4
392070132,3,4,4,1,4
392070133,4,3,4,2,4
392070134,3,2,4,1,4
392070135,4,1,4,1,4
392070136,2,2,4,2,4
392070137,2,2,3,2,4
392070138,2,1,4,1,-1
392070139,4,-1,-1,2,4
392070140,3,2,3,1,4
392070141,3,3,3,2,3
392070142,-1,-1,-1,-1,-1
392070143,3,2,4,2,-1
392070144,4,3,4,1,4
392070145,3,3,4,2,4
392070146,2,3,4,2,4
392070147,3,3,4,1,4
392070148,4,2,4,2,3
392070149,4,3,4,1,4
392070150,4,2,3,2,3
392070151,-1,-1,4,2,4
392070152,3,2,4,2,3
392070153,4,3,4,1,4
392070154,3,2,4,1,4
392070155,4,4,4,1,4
392070156,4,3,4,1,4
392070157,3,2,4,2,4
392070158,2,3,4,1,4
392070159,4,2,4,1,4
392070160,3,2,4,1,3
392070161,3,2,4,2,4
392070162,4,4,4,1,4
392070163,4,3,4,2,4
392070164,2,2,4,1,4
392070165,-1,-1,-1,-1,-1
392070166,4,2,4,2,4
392070167,2,3,4,2,4
392070168,4,3,4,1,4
392070169,2,2,3,2,4
392070170,4,1,4,1,4
392070171,-1,-1,3,2,3
392070172,3,-1,4,1,4
392070173,3,3,3,3,3
392070174,3,3,3,2,4
392070175,4,2,4,2,4
392070176,-1,-1,-1,-1,-1
392070177,4,4,4,1,4
