D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
458070001,3,3,2,2,3,2,3,3,3,3,3,2,2,3,3,2,2,3
458070002,2,1,3,3,2,2,3,3,2,2,3,2,2,3,1,3,2,2
458070003,1,2,3,3,3,2,2,2,3,2,2,2,3,3,2,2,2,2
458070004,1,2,3,3,3,2,2,4,4,4,2,1,1,3,3,2,3,1
458070005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070006,1,2,3,3,2,2,2,1,1,1,1,1,1,2,1,2,2,2
458070007,3,2,2,2,2,3,3,3,2,3,3,3,4,3,4,3,4,4
458070008,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1
458070009,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1
458070010,2,1,2,1,2,1,1,1,2,3,3,2,2,2,3,2,2,2
458070011,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,3,3
458070012,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2
458070013,1,3,3,3,3,3,1,3,3,3,3,3,2,3,2,3,3,3
458070014,1,1,3,2,2,2,3,2,3,2,2,2,2,2,2,3,3,1
458070015,2,3,3,2,1,3,3,2,3,3,2,2,2,3,-1,-1,-1,-1
458070016,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070017,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3
458070018,1,3,2,2,2,2,2,2,2,2,2,1,3,2,1,2,3,3
458070019,3,2,3,3,3,2,3,3,3,3,3,4,2,-1,3,3,3,3
458070020,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
458070021,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
458070022,2,1,4,4,3,2,3,4,1,3,2,3,4,3,2,1,1,1
458070023,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070024,1,1,3,3,2,2,3,3,3,3,3,2,3,2,2,2,2,2
458070025,3,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
458070026,2,2,3,4,2,2,2,3,4,2,2,2,2,2,2,2,1,1
458070027,2,3,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2
458070028,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,3,3,3
458070029,1,1,3,3,3,1,1,1,3,3,2,3,3,3,3,3,2,1
458070030,2,2,4,4,3,4,4,4,4,4,3,3,4,3,3,2,2,2
458070031,2,3,3,2,2,2,3,2,3,3,2,3,3,-1,2,3,1,2
458070032,2,2,2,3,2,2,2,3,3,3,2,3,3,3,3,2,3,3
458070033,1,2,2,2,2,2,2,2,2,3,3,1,3,4,3,1,2,3
458070034,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070035,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070036,2,2,4,3,3,2,2,3,4,4,3,2,3,2,2,2,3,2
458070037,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070038,3,2,2,2,3,3,3,3,3,3,3,2,3,2,2,2,3,3
458070039,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
458070040,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070041,3,2,2,2,3,3,2,2,3,2,2,2,2,2,3,3,3,3
458070042,1,2,3,3,2,2,2,2,3,3,2,2,2,2,2,1,1,1
458070043,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070044,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
458070045,1,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2
458070046,2,2,3,3,3,2,1,2,3,3,2,2,3,2,2,3,3,3
458070047,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070048,2,2,4,4,4,2,3,4,4,4,2,3,4,3,2,2,2,2
458070049,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070050,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070051,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070052,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
458070053,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,-1
458070054,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
458070055,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2
458070056,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070057,1,2,3,3,2,3,3,3,3,3,1,1,3,2,2,1,1,1
458070058,1,2,1,1,1,1,1,1,2,2,3,2,2,2,1,1,2,1
458070059,1,1,3,3,3,2,2,2,2,2,1,1,2,2,1,1,2,1
458070060,1,1,2,2,2,2,3,3,2,3,3,2,2,3,3,2,2,3
458070061,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
458070062,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2
458070063,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
458070064,1,2,3,3,2,2,2,2,3,3,3,3,3,3,2,2,2,2
458070065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070066,3,2,3,3,2,1,1,2,2,2,3,3,3,3,2,2,2,2
458070067,1,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,2
458070068,1,2,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2
458070069,1,2,3,3,2,2,2,2,3,3,2,2,3,2,1,1,1,1
458070070,1,1,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1
458070071,2,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,-1,1
458070072,2,2,3,3,2,3,2,3,3,3,3,2,3,3,2,2,3,3
458070073,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
458070074,2,3,2,3,3,2,2,2,2,3,2,2,2,2,3,2,3,2
458070075,1,2,3,3,2,2,3,3,3,3,2,2,3,2,2,2,2,3
458070076,1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2
458070077,1,3,3,3,2,2,2,2,3,3,3,2,3,3,2,3,3,3
458070078,2,1,3,1,2,2,2,1,2,2,3,2,3,2,2,1,3,2
458070079,2,1,1,1,1,3,3,3,2,2,3,2,3,1,1,1,1,1
458070080,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
458070081,1,3,1,1,4,1,3,3,2,4,3,1,1,2,3,2,3,3
458070082,1,1,3,2,2,3,3,3,3,3,3,2,3,3,2,2,3,2
458070083,1,3,2,1,3,2,3,2,3,3,2,2,3,1,3,3,3,3
458070084,1,1,3,3,1,3,2,2,2,2,2,1,3,2,1,1,1,1
458070085,2,2,3,3,3,3,3,4,4,3,2,2,3,2,2,2,3,2
458070086,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
458070087,2,1,2,2,2,1,2,2,3,3,3,2,2,2,-1,2,2,3
458070088,1,2,3,3,2,1,2,2,2,2,1,2,2,3,2,2,2,2
458070089,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1
458070090,2,2,3,3,3,3,2,2,3,2,2,2,3,3,2,3,3,2
458070091,2,3,3,3,2,3,3,3,4,4,3,2,4,3,3,3,3,3
458070092,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
458070093,1,2,2,1,3,3,3,2,2,3,3,3,1,2,2,2,3,2
458070094,2,2,3,3,2,3,3,3,4,4,3,2,4,3,3,3,3,3
458070095,1,1,4,4,3,2,2,4,4,4,3,2,4,4,2,2,1,1
458070096,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1
458070097,2,3,4,4,2,3,2,3,4,4,3,2,4,3,3,2,3,3
458070098,2,3,4,4,4,3,3,3,4,4,4,3,4,3,3,3,3,3
458070099,1,2,3,3,3,3,3,3,3,3,2,2,4,3,3,2,2,2
458070100,2,3,3,3,3,3,2,3,4,4,3,2,4,3,3,2,-1,3
458070101,2,2,3,3,2,3,2,3,4,4,3,2,4,3,3,2,3,3
458070102,2,3,3,4,2,3,3,3,4,4,3,2,4,3,3,2,3,3
458070103,2,4,3,1,2,3,2,3,4,3,3,2,1,3,4,3,2,4
458070104,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1
458070105,1,3,1,1,3,2,3,3,3,1,2,2,3,3,3,2,1,3
458070106,2,2,3,3,2,3,3,3,4,4,3,3,4,2,2,2,3,3
458070107,1,2,3,3,3,3,3,3,4,4,3,3,4,2,3,4,3,2
458070108,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3
458070109,2,2,3,3,2,3,3,2,2,3,3,3,2,2,3,3,2,3
458070110,1,3,3,3,2,4,4,4,4,4,2,2,4,3,1,1,1,1
458070111,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
458070112,2,2,4,4,2,2,2,3,3,2,2,2,3,2,2,2,2,2
458070113,1,2,3,3,2,2,2,2,3,2,2,2,3,-1,2,2,2,2
458070114,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3
