D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
528071480,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0
528071481,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
528071482,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0
528071483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071484,4.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0
528071485,4.0,-1.0,4.0,3.0,-1.0,3.0,-1.0,4.0,4.0,4.0,-1.0,-1.0,3.0,-1.0,3.0,-1.0,-1.0,3.0
528071486,3.0,2.0,-1.0,3.0,-1.0,2.0,2.0,3.0,3.0,2.0,-1.0,-1.0,3.0,-1.0,3.0,3.0,3.0,2.0
528071487,3.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,-1.0,4.0
528071488,-1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528071489,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071490,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071491,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
528071492,2.0,-1.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,-1.0,-1.0,4.0,3.0,3.0,-1.0,-1.0,-1.0
528071493,3.0,-1.0,3.0,2.0,-1.0,2.0,-1.0,3.0,3.0,-1.0,3.0,2.0,-1.0,-1.0,3.0,2.0,-1.0,-1.0
528071494,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,-5.0,2.0
528071495,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,-1.0,2.0,3.0,3.0,3.0,3.0,3.0
528071496,2.0,-1.0,3.0,4.0,-1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
528071497,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0
528071498,4.0,3.0,4.0,4.0,-5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0
528071499,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
528071500,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,-1.0,-1.0,2.0,3.0,-1.0,-1.0,2.0,-1.0,2.0
528071501,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0
528071502,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0
528071503,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0
528071504,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,-1.0,-1.0
528071505,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0
528071506,4.0,3.0,-5.0,-5.0,3.0,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,-1.0,3.0
528071507,-5.0,-5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
528071508,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
528071509,-5.0,-5.0,3.0,3.0,-5.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,-5.0,2.0,3.0,2.0,3.0
528071510,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
528071511,-5.0,-5.0,3.0,3.0,-1.0,2.0,2.0,-1.0,3.0,-1.0,3.0,2.0,2.0,2.0,2.0,-5.0,-1.0,-1.0
528071512,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,-5.0,3.0
528071513,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0
528071514,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0
528071515,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
528071516,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0
528071517,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0
528071518,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071519,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071520,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,-1.0,-1.0
528071521,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
528071522,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0
528071523,-5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,-1.0,-1.0
528071524,2.0,1.0,3.0,3.0,-1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0
528071525,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0
528071526,-1.0,-1.0,3.0,2.0,-1.0,2.0,2.0,3.0,3.0,-1.0,-1.0,2.0,3.0,-1.0,2.0,2.0,2.0,2.0
528071527,-1.0,-1.0,2.0,3.0,2.0,2.0,2.0,-1.0,3.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
528071528,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,-5.0,4.0,-5.0,2.0,2.0,3.0,2.0
528071529,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
528071530,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
528071531,-5.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,-1.0,-1.0,2.0,4.0,-1.0,2.0,-1.0,2.0,4.0
528071532,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528071533,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
528071534,-5.0,-1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071535,-1.0,-1.0,3.0,3.0,-1.0,4.0,3.0,4.0,4.0,4.0,-1.0,-1.0,4.0,4.0,3.0,-1.0,-1.0,-1.0
528071536,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0
528071537,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528071538,2.0,2.0,3.0,-5.0,-1.0,2.0,2.0,2.0,3.0,-1.0,-1.0,-5.0,2.0,3.0,2.0,-5.0,-1.0,-1.0
528071539,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0
528071540,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0
528071541,-5.0,-5.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,-1.0,3.0,2.0,3.0,2.0,-1.0,-1.0
528071542,-2.0,-2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,-1.0,3.0,2.0,-1.0,3.0,-1.0,4.0,2.0,2.0
528071543,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
528071544,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,-1.0,3.0
528071545,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
528071546,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
528071547,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,-5.0,2.0
528071548,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
528071549,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0
528071550,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
528071551,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0
528071552,3.0,2.0,2.0,3.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528071553,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
528071554,4.0,4.0,-1.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,-1.0,3.0,4.0,4.0,3.0
528071555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071556,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,3.0,3.0,2.0,3.0,-1.0,2.0
528071557,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
528071558,3.0,2.0,3.0,3.0,-1.0,2.0,2.0,3.0,-1.0,2.0,3.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,3.0
528071559,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
528071560,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0
528071561,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528071562,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
528071563,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0
528071564,3.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0
528071565,3.0,-1.0,2.0,2.0,-1.0,2.0,2.0,3.0,3.0,-1.0,-1.0,2.0,2.0,3.0,3.0,2.0,-1.0,1.0
528071566,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
528071567,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0
528071568,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0
528071569,-1.0,-1.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,-1.0,-1.0,3.0,3.0,3.0,-1.0,-1.0
528071570,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0
528071571,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
528071572,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0
528071573,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0
528071574,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
528071575,3.0,4.0,3.0,3.0,3.0,-1.0,-1.0,3.0,3.0,3.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071576,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0
528071577,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
528071578,4.0,-1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,-1.0,4.0,4.0,4.0,4.0,-1.0,4.0
528071579,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528071580,3.0,-1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,-1.0,-5.0,2.0,3.0,3.0,2.0,-1.0,2.0
528071581,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
528071582,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
528071583,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
528071584,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,-1.0,2.0
528071585,4.0,-1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,-1.0,4.0,3.0,3.0,3.0,3.0,3.0
528071586,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
528071587,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,-1.0,-1.0,2.0,2.0,3.0,3.0,-1.0,-1.0,2.0
528071588,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0
528071589,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
528071590,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,-1.0,2.0
528071591,4.0,-1.0,3.0,3.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
528071592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071593,-5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,-1.0,4.0,3.0,2.0,3.0,-1.0,2.0
528071594,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0
528071595,-1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
528071596,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
528071597,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0
528071598,4.0,3.0,-1.0,-1.0,-1.0,2.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528071599,4.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0
528071600,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0
528071601,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0
528071602,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071603,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071604,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528071605,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
528071606,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0
528071607,-5.0,-5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0
528071608,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
528071609,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,-1.0,2.0,3.0,3.0,2.0,-1.0,2.0
528071610,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0
528071611,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,-1.0,2.0
