D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
528071741,4,3,2,3,1,2,2,3,3,2,2,2,2,3,3,1,1,2
528071742,-1,3,3,2,-1,3,3,3,3,3,3,2,2,3,2,2,2,2
528071743,4,2,2,3,3,2,2,3,3,3,2,2,2,3,2,2,2,2
528071744,3,2,2,3,3,2,2,3,3,3,2,-1,3,3,2,2,-1,2
528071745,4,4,3,3,3,3,2,4,3,3,3,2,2,3,3,2,2,3
528071746,-5,-1,3,3,3,2,2,3,3,3,3,2,3,2,2,2,2,2
528071747,4,2,3,3,3,3,3,4,4,4,3,2,4,2,3,3,3,4
528071748,3,2,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3
528071749,-1,-1,2,2,-1,2,2,2,-1,2,-1,2,2,2,2,-1,-1,2
528071750,3,3,4,4,2,2,1,3,3,2,2,2,2,3,4,3,3,2
528071751,-5,-5,2,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071752,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3
528071753,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4
528071754,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2
528071755,1,2,4,4,2,2,3,3,4,3,3,2,2,3,2,3,4,1
528071756,4,3,3,3,3,3,2,2,3,-1,3,2,3,3,3,-1,3,3
528071757,4,3,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2
528071758,2,4,4,4,4,4,4,4,4,4,3,3,4,4,4,-1,-1,4
528071759,3,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3
528071760,4,-1,3,3,2,2,2,3,3,3,2,1,3,3,3,2,-1,3
528071761,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,3,2
528071762,3,3,4,3,2,2,2,3,3,3,3,2,3,3,3,3,3,4
528071763,-1,-1,3,2,3,2,2,3,3,3,3,2,3,2,3,2,2,2
528071764,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3
528071765,3,2,3,3,2,2,3,3,3,3,2,2,2,2,2,3,3,2
528071766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071767,-5,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2
528071768,2,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,2,2
528071769,3,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2
528071770,2,-1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,-1,2
528071771,4,2,3,3,3,2,1,3,3,3,3,2,3,2,3,3,3,3
528071772,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,-1,3
528071773,3,2,2,2,2,1,1,3,3,3,3,2,2,2,2,2,2,2
528071774,-5,3,4,4,4,3,2,4,4,3,3,3,3,3,3,3,3,3
528071775,4,2,2,2,2,2,2,3,3,3,3,2,2,3,3,4,4,4
528071776,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
528071777,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
528071778,3,2,3,3,3,2,2,3,3,2,3,2,2,3,3,3,3,3
528071779,-1,-1,2,2,-1,2,3,3,3,3,-1,1,1,2,1,3,3,3
528071780,3,2,3,3,2,3,2,3,3,3,3,2,3,3,3,2,2,2
528071781,-5,-1,4,-1,-5,-5,-2,-2,-1,-1,-1,-1,-1,-1,3,-1,-1,-1
528071782,3,2,4,4,3,2,2,3,4,3,3,2,3,3,3,4,4,4
528071783,2,2,3,3,2,2,3,3,3,3,3,2,3,2,3,3,2,3
528071784,3,2,3,3,2,2,2,3,3,3,2,2,2,3,3,2,2,2
528071785,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4
528071786,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
528071787,3,-1,2,3,-1,-1,-1,3,3,3,3,-1,2,3,3,2,-1,3
528071788,2,2,3,3,2,2,2,2,3,2,3,2,2,2,3,2,2,2
528071789,4,1,3,-5,4,-1,-2,-1,4,4,3,4,4,-1,3,3,-1,4
528071790,2,2,2,2,3,2,2,3,3,3,3,2,2,3,3,3,-1,2
528071791,-1,2,3,3,3,2,3,4,4,3,-1,-1,2,-1,3,-1,-1,-1
528071792,3,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2,3,2
528071793,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
528071794,4,-1,2,3,3,3,2,3,3,2,2,2,2,3,3,2,2,3
528071795,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528071796,3,2,3,2,2,2,2,2,3,2,2,2,3,3,3,2,2,3
528071797,-5,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2
528071798,3,2,2,2,2,2,1,3,3,3,3,2,3,2,2,2,2,2
528071799,2,2,4,3,-1,2,2,3,4,3,4,2,2,2,2,2,-1,2
528071800,3,3,3,3,3,2,2,3,4,3,4,2,3,2,2,3,3,3
528071801,4,2,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3
528071802,4,3,3,3,2,2,2,4,4,4,3,2,3,3,3,2,2,2
528071803,3,2,2,2,1,3,2,3,3,2,3,1,1,4,4,2,2,3
528071804,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,2,2
528071805,-5,2,3,-1,2,2,1,2,-1,2,2,1,2,2,2,2,2,2
528071806,3,2,2,2,2,2,2,2,3,2,2,2,1,4,4,2,2,2
528071807,3,3,2,2,2,2,2,3,3,3,3,2,2,4,4,2,2,2
528071808,4,2,3,3,3,3,3,4,4,3,2,2,3,3,2,2,2,2
528071809,3,-1,-1,3,2,2,2,3,3,3,2,2,3,3,2,2,-1,2
528071810,2,-1,3,3,2,3,3,4,4,4,3,2,4,4,3,-1,-1,2
528071811,3,2,2,2,2,1,2,2,3,-1,2,1,2,-1,2,2,-1,2
528071812,3,3,3,3,-5,3,3,4,3,3,3,2,3,4,4,2,2,2
528071813,4,2,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3
528071814,3,2,3,3,3,2,2,2,2,2,-1,-1,3,-1,2,3,3,3
528071815,4,2,3,3,-1,2,2,2,3,2,3,2,2,3,3,-1,-1,-1
528071816,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528071817,1,3,3,3,3,2,3,4,4,4,4,2,4,3,4,4,4,3
528071818,2,2,4,4,2,2,1,3,3,3,2,2,1,4,3,3,-1,2
528071819,3,2,2,3,2,2,2,2,3,3,3,2,2,3,3,3,3,3
528071820,4,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3
528071821,2,2,3,3,3,2,2,4,4,3,3,2,2,3,2,3,-1,2
528071822,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528071823,3,2,2,2,2,2,3,3,3,3,4,3,2,3,3,2,2,3
528071824,-5,-5,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3
528071825,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
528071826,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528071827,3,2,2,2,3,2,1,2,3,3,4,2,2,3,3,4,4,4
528071828,4,2,2,2,2,2,2,2,3,2,2,1,2,3,3,2,2,2
528071829,4,3,4,3,3,3,2,3,3,3,3,3,3,-1,4,3,3,3
528071830,4,2,2,4,2,2,2,4,3,3,3,2,3,3,3,2,2,3
528071831,1,2,3,4,4,2,2,3,3,3,3,2,2,3,2,3,4,2
528071832,4,2,3,2,3,3,3,3,3,3,3,2,2,3,3,3,-1,3
528071833,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
528071834,4,4,3,3,3,2,2,3,3,2,3,2,3,3,3,2,2,2
528071835,4,3,2,3,3,2,2,3,3,3,3,2,2,3,2,2,2,2
528071836,-5,-5,3,3,2,2,3,3,3,3,3,2,2,2,3,3,3,3
528071837,4,1,4,3,3,1,4,4,4,4,3,4,4,4,4,4,4,4
528071838,3,2,2,2,2,1,1,2,3,2,2,2,3,3,3,2,2,2
528071839,3,2,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,-1
528071840,2,3,3,3,3,2,2,2,3,2,2,2,2,3,2,3,2,2
528071841,3,2,3,3,3,1,2,2,2,2,2,2,2,2,3,3,3,3
528071842,3,2,3,2,3,2,3,3,3,3,3,2,2,2,3,3,3,3
528071843,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
528071844,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
528071845,2,1,2,2,2,1,3,3,3,3,3,2,3,3,3,2,2,2
528071846,3,2,2,3,3,2,1,3,3,3,2,2,2,3,3,2,3,2
528071847,4,2,3,3,3,2,2,3,3,3,3,2,2,3,2,3,2,3
528071848,3,3,3,2,2,2,2,3,3,3,3,2,3,2,2,3,-1,3
528071849,2,2,3,3,3,2,2,2,3,3,3,1,3,3,4,1,-1,1
528071850,-1,2,2,2,2,1,1,2,2,2,2,1,1,3,2,1,2,2
528071851,3,2,3,3,3,2,2,3,3,3,3,2,2,3,3,2,-1,2
528071852,1,2,4,4,3,2,2,2,3,3,3,3,3,3,3,4,3,2
528071853,-5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
528071854,4,-1,4,4,3,4,3,4,4,3,4,2,3,3,3,4,3,3
528071855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071856,2,1,2,2,3,1,3,3,3,3,2,2,3,2,2,3,2,3
528071857,3,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,2,3
528071858,3,2,3,3,3,3,3,4,4,3,3,2,4,2,3,3,2,3
528071859,3,2,3,4,2,2,1,3,3,3,3,2,1,3,3,2,4,3
528071860,4,2,2,2,2,2,2,3,3,3,2,2,2,4,3,2,2,2
528071861,3,2,3,3,2,2,2,3,3,-1,3,2,2,2,2,2,2,2
528071862,3,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,2,2
528071863,2,2,3,3,3,2,3,4,4,4,4,3,3,3,2,4,3,4
528071864,3,2,2,2,3,2,3,3,3,3,3,2,2,3,3,2,3,3
528071865,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
528071866,3,3,2,2,2,2,2,2,3,2,3,2,2,3,3,2,-1,2
528071867,2,2,2,2,3,2,2,2,2,2,3,1,1,3,3,3,3,3
528071868,4,3,3,3,3,2,2,3,3,3,3,2,2,2,3,3,2,2
528071869,3,2,2,2,2,2,1,3,3,3,3,2,2,3,3,3,-5,-1
528071870,3,2,3,3,3,2,2,2,3,2,3,2,2,3,2,3,-1,3
528071871,4,3,2,3,3,3,4,4,3,4,3,2,3,3,3,4,3,4
528071872,3,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,2,3
528071873,3,2,2,2,3,3,3,2,2,2,3,1,1,3,4,1,2,2
528071874,3,2,4,4,3,2,3,4,4,3,4,2,3,2,2,4,2,2
528071875,-5,-5,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3
528071876,1,2,3,3,3,3,2,3,2,-1,-1,2,3,2,3,-1,-1,-1
528071877,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,1,-1,2
528071878,3,2,2,3,2,2,1,2,3,3,2,1,2,2,2,3,2,2
528071879,-5,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
528071880,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
528071881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071882,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
528071883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071884,4,2,4,4,3,2,2,3,4,3,2,1,2,2,2,2,2,3
528071885,-5,-5,2,2,2,2,2,2,2,2,2,1,2,-1,-1,2,-1,2
528071886,-1,-1,-1,2,-1,2,2,-1,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5
528071887,4,3,3,3,3,3,3,3,4,3,4,2,3,3,3,3,3,3
528071888,4,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,-1,3
528071889,3,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2
528071890,2,3,3,3,3,2,1,3,3,3,3,2,2,3,3,3,3,2
528071891,3,1,3,3,2,2,2,3,3,3,2,2,3,3,3,2,-1,2
528071892,2,2,2,3,2,3,2,3,3,2,3,2,3,3,3,2,2,2
528071893,1,3,2,2,2,2,2,2,3,2,2,1,1,2,2,3,-1,3
528071894,2,-1,3,3,-1,-1,2,-1,-1,-1,2,2,-1,-1,2,-1,-1,2
528071895,3,3,4,4,3,3,3,4,4,3,4,-1,4,4,4,3,-1,3
528071896,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
528071897,3,3,2,2,2,2,2,2,2,3,3,2,2,3,3,3,-1,-1
528071898,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
528071899,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
528071900,3,3,3,3,2,3,3,3,4,4,4,3,4,2,3,3,3,3
528071901,2,-1,3,-1,-1,-1,-1,4,4,4,-1,-5,-1,3,-1,2,-1,-1
528071902,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3
528071903,3,2,3,2,4,2,3,3,3,3,3,2,3,3,4,4,3,3
528071904,2,3,2,3,2,2,2,3,3,2,3,2,2,4,3,2,2,2
528071905,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
528071906,3,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3
528071907,-5,2,-1,-1,-1,1,3,2,2,2,3,2,2,3,-1,-1,-1,-1
528071908,3,2,3,3,3,3,2,3,3,3,3,2,1,3,3,3,3,3
528071909,3,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3
528071910,3,2,3,4,3,2,2,2,3,3,3,2,2,3,3,2,-1,2
528071911,-1,2,2,2,2,2,2,3,3,3,2,2,2,3,3,2,-1,-1
528071912,4,2,2,2,2,1,1,3,3,3,4,2,2,3,4,4,3,3
528071913,4,3,3,3,4,3,4,4,4,3,4,3,4,4,4,3,3,3
528071914,3,-1,3,3,-1,3,3,3,3,3,-1,3,3,3,2,-1,-1,2
528071915,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,2,2,2
528071916,4,-1,3,3,3,3,3,3,4,3,3,3,4,3,4,2,-1,-1
528071917,4,2,3,3,3,2,2,3,3,3,3,2,3,2,2,2,3,3
528071918,-1,2,2,2,2,2,2,3,3,3,3,2,2,-1,2,2,2,2
528071919,2,1,3,3,2,2,2,4,3,3,3,2,-1,4,4,1,-1,2
528071920,2,2,2,2,3,2,2,2,-1,-1,2,2,2,2,2,-1,2,3
528071921,3,2,3,4,2,2,2,3,3,-1,2,2,2,3,3,2,2,3
528071922,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
528071923,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,3
528071924,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,2,2,2
528071925,-5,-1,2,2,2,2,1,3,3,3,-1,2,2,4,4,2,2,3
528071926,4,3,4,3,3,2,3,3,4,2,3,2,3,2,3,2,2,2
528071927,-1,-1,3,3,2,-1,2,3,3,-1,3,-1,2,2,2,2,2,2
528071928,3,2,3,3,2,2,2,2,3,3,3,-1,2,3,3,-1,-1,3
528071929,4,2,3,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3
528071930,1,2,2,2,2,2,3,3,4,3,4,2,2,3,3,4,4,3
528071931,3,1,3,2,2,2,2,2,2,3,3,1,2,2,2,3,3,3
528071932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071933,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071934,4,2,2,3,2,3,2,2,3,2,3,1,2,3,3,2,2,3
528071935,3,3,3,3,4,2,1,4,4,2,2,1,3,3,3,2,-5,2
528071936,3,2,2,2,2,2,2,3,3,3,3,2,3,3,3,2,2,3
528071937,3,2,3,3,-1,2,2,2,3,2,1,2,3,3,3,2,-1,2
528071938,3,2,2,3,3,2,2,2,3,2,2,2,2,3,3,1,2,2
528071939,3,2,3,2,2,1,1,2,2,2,2,2,2,2,2,3,2,3
528071940,3,2,3,3,3,2,2,2,2,2,2,1,2,3,2,2,2,3
528071941,3,2,4,3,-5,2,2,2,3,-1,3,2,3,2,3,3,3,3
528071942,4,2,2,2,3,2,2,3,4,2,3,2,2,3,3,3,3,4
528071943,-1,2,1,2,3,2,1,3,3,3,3,2,1,2,3,3,-1,3
528071944,3,2,2,3,2,2,2,2,3,2,3,1,1,2,2,2,-1,-1
528071945,2,2,2,2,2,2,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071946,3,3,3,3,4,2,2,3,3,4,3,2,1,3,4,2,-1,3
528071947,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,2,2
528071948,1,2,3,4,2,1,1,1,2,2,2,1,1,3,4,2,2,2
528071949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528071950,3,2,2,2,2,2,2,3,3,3,3,2,3,3,2,2,2,2
528071951,1,2,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,-1
528071952,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
528071953,-5,4,4,3,3,3,3,3,3,3,3,2,3,3,4,4,-1,4
528071954,3,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2
528071955,3,2,3,3,3,3,3,4,4,3,3,2,3,3,3,3,-1,3
528071956,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
528071957,3,3,3,3,4,2,2,3,4,3,3,2,2,3,2,2,-1,3
528071958,3,3,3,3,2,3,3,3,3,-1,2,2,2,3,3,2,-1,2
528071959,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2,3
528071960,4,3,3,3,-5,3,3,3,3,3,3,-1,2,2,3,-1,-1,3
528071961,4,3,4,3,3,3,3,4,4,3,3,2,2,3,4,3,2,3
528071962,4,2,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,3
528071963,-5,2,2,3,2,1,1,2,2,3,2,2,1,2,2,2,2,1
528071964,4,2,2,3,3,2,2,3,4,3,3,2,3,3,4,2,-1,2
528071965,3,2,2,2,-1,2,-1,2,2,2,2,2,2,-1,2,2,2,2
528071966,4,3,4,3,1,4,4,3,3,2,3,2,1,4,4,1,2,1
528071967,2,2,2,3,3,2,2,3,3,3,3,2,3,-1,3,3,-1,-1
528071968,3,3,3,3,3,4,3,4,4,3,3,2,3,2,3,3,3,2
528071969,3,-1,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2
528071970,3,-1,2,3,-1,2,2,2,-1,3,3,2,2,3,3,2,-1,3
528071971,3,3,3,2,3,1,1,1,2,3,2,2,2,1,1,3,3,3
528071972,3,3,2,2,2,2,2,3,3,3,4,2,3,3,4,3,4,3
528071973,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2
528071974,4,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3
528071975,-5,3,-1,-1,-5,2,2,2,2,2,2,2,2,-1,-1,3,2,-1
528071976,4,2,3,3,2,2,3,3,3,3,3,2,2,3,3,2,2,4
528071977,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
528071978,2,2,3,3,3,2,3,4,4,4,4,2,4,3,2,4,3,3
528071979,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
528071980,4,2,3,3,2,1,1,4,3,4,3,1,2,4,4,2,2,-1
528071981,4,2,2,2,2,2,2,3,3,2,2,1,2,3,3,1,1,2
528071982,3,2,3,3,2,2,2,2,3,2,2,2,3,3,3,3,2,3
528071983,3,3,1,3,1,1,1,3,3,2,3,2,1,4,4,2,2,2
528071984,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2
528071985,3,2,3,3,2,2,2,3,3,3,3,3,2,4,4,2,2,2
528071986,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
528071987,-5,2,2,2,2,1,1,2,3,3,3,2,2,2,1,2,2,2
528071988,2,2,3,3,-1,2,2,2,2,2,2,2,2,4,3,2,2,2
